,time_start,time_peak,time_end,nar,xray_class,is_coincident
2120,2014-12-28 21:08:00,2014-12-28 21:14:00,2014-12-28 21:29:00,12251,C,False
2121,2014-12-31 12:12:00,2014-12-31 12:16:00,2014-12-31 12:18:00,12251,C,False
2183,2014-01-08 11:56:00,2014-01-08 12:04:00,2014-01-08 12:17:00,11947,C,False
2184,2014-04-07 02:47:00,2014-04-07 02:53:00,2014-04-07 03:00:00,12021,C,False
2185,2014-04-19 12:27:00,2014-04-19 12:31:00,2014-04-19 12:35:00,12045,C,False
2186,2014-04-21 04:49:00,2014-04-21 04:54:00,2014-04-21 04:57:00,12045,C,False
2187,2014-04-25 23:54:00,2014-04-26 00:42:00,2014-04-26 02:03:00,12045,C,False
2188,2014-06-28 01:49:00,2014-06-28 02:03:00,2014-06-28 02:14:00,12100,C,False
2189,2014-06-30 06:52:00,2014-06-30 07:02:00,2014-06-30 07:10:00,12100,C,False
2190,2014-07-02 14:50:00,2014-07-02 14:53:00,2014-07-02 15:08:00,12100,C,False
2191,2014-07-29 06:01:00,2014-07-29 06:09:00,2014-07-29 06:16:00,12126,C,False
2192,2014-08-04 00:46:00,2014-08-04 00:53:00,2014-08-04 01:01:00,12126,C,False
2193,2014-09-13 12:41:00,2014-09-13 12:44:00,2014-09-13 12:46:00,12161,C,False
2194,2014-09-13 04:29:00,2014-09-13 04:47:00,2014-09-13 04:58:00,12166,C,False
2195,2014-09-15 20:44:00,2014-09-15 20:51:00,2014-09-15 20:59:00,12166,C,False
2196,2014-09-19 00:02:00,2014-09-19 00:07:00,2014-09-19 00:13:00,12166,C,False
2197,2014-10-03 10:41:00,2014-10-03 10:46:00,2014-10-03 10:53:00,12181,C,False
2198,2014-10-06 21:08:00,2014-10-06 21:26:00,2014-10-06 21:41:00,12181,C,False
2199,2014-12-14 05:48:00,2014-12-14 05:53:00,2014-12-14 06:00:00,12227,C,False
2265,2014-01-07 06:59:00,2014-01-07 07:05:00,2014-01-07 07:10:00,11946,C,False
2266,2014-01-09 02:13:00,2014-01-09 02:16:00,2014-01-09 02:18:00,11946,C,False
2267,2014-01-10 18:46:00,2014-01-10 18:49:00,2014-01-10 18:51:00,11946,C,False
2268,2014-01-22 18:57:00,2014-01-22 19:05:00,2014-01-22 19:17:00,11955,C,False
2269,2014-02-23 12:37:00,2014-02-23 12:47:00,2014-02-23 12:53:00,11987,C,False
2270,2014-02-28 03:57:00,2014-02-28 04:02:00,2014-02-28 04:04:00,11987,C,False
2271,2014-03-01 15:40:00,2014-03-01 16:00:00,2014-03-01 16:09:00,11987,C,False
2272,2014-03-02 15:47:00,2014-03-02 16:45:00,2014-03-02 17:00:00,11987,C,False
2273,2014-03-01 00:55:00,2014-03-01 00:59:00,2014-03-01 01:02:00,11993,C,False
2274,2014-03-06 03:53:00,2014-03-06 03:57:00,2014-03-06 04:02:00,11993,C,False
2275,2014-04-07 03:33:00,2014-04-07 03:41:00,2014-04-07 03:57:00,12031,C,False
2276,2014-04-08 23:58:00,2014-04-09 00:04:00,2014-04-09 00:17:00,12031,C,False
2277,2014-04-19 23:32:00,2014-04-19 23:37:00,2014-04-19 23:46:00,12032,C,False
2278,2014-04-19 12:47:00,2014-04-19 12:52:00,2014-04-19 13:00:00,12044,C,False
2279,2014-04-23 23:22:00,2014-04-23 23:53:00,2014-04-24 00:05:00,12044,C,False
2280,2014-05-02 22:33:00,2014-05-02 22:38:00,2014-05-02 22:43:00,12052,C,False
2281,2014-05-10 09:22:00,2014-05-10 09:39:00,2014-05-10 09:47:00,12052,C,False
2282,2014-05-04 23:07:00,2014-05-04 23:12:00,2014-05-04 23:13:00,12053,C,False
2283,2014-05-16 03:26:00,2014-05-16 03:32:00,2014-05-16 03:37:00,12053,C,False
2284,2014-05-17 02:34:00,2014-05-17 02:39:00,2014-05-17 02:48:00,12066,C,False
2285,2014-05-22 13:13:00,2014-05-22 13:26:00,2014-05-22 13:33:00,12066,C,False
2286,2014-06-11 02:56:00,2014-06-11 03:02:00,2014-06-11 03:10:00,12082,C,False
2287,2014-06-13 11:57:00,2014-06-13 12:02:00,2014-06-13 12:12:00,12082,C,False
2288,2014-06-15 06:00:00,2014-06-15 06:05:00,2014-06-15 06:09:00,12082,C,False
2289,2014-06-13 16:49:00,2014-06-13 16:55:00,2014-06-13 17:03:00,12092,C,False
2290,2014-06-15 12:51:00,2014-06-15 13:21:00,2014-06-15 13:42:00,12092,C,False
2291,2014-06-24 00:08:00,2014-06-24 00:29:00,2014-06-24 00:46:00,12092,C,False
2292,2014-09-05 01:44:00,2014-09-05 01:50:00,2014-09-05 01:52:00,12155,C,False
2293,2014-10-05 09:32:00,2014-10-05 09:54:00,2014-10-05 10:16:00,12178,C,False
2294,2014-12-03 06:05:00,2014-12-03 06:08:00,2014-12-03 06:11:00,12226,C,False
2295,2014-12-05 05:57:00,2014-12-05 06:07:00,2014-12-05 06:17:00,12226,C,False
2296,2014-12-07 09:14:00,2014-12-07 09:19:00,2014-12-07 09:24:00,12226,C,False
2297,2014-12-11 14:24:00,2014-12-11 14:27:00,2014-12-11 14:29:00,12234,C,False
2298,2014-12-12 14:35:00,2014-12-12 14:40:00,2014-12-12 14:42:00,12234,C,False
2361,2014-01-01 07:21:00,2014-01-01 07:26:00,2014-01-01 07:29:00,11940,C,False
2362,2014-01-10 06:23:00,2014-01-10 06:33:00,2014-01-10 06:43:00,11950,C,False
2363,2014-01-11 20:43:00,2014-01-11 20:46:00,2014-01-11 20:55:00,11950,C,False
2364,2014-01-13 16:03:00,2014-01-13 16:33:00,2014-01-13 16:51:00,11953,C,False
2365,2014-01-17 02:08:00,2014-01-17 02:31:00,2014-01-17 02:59:00,11953,C,False
2366,2014-01-24 23:36:00,2014-01-24 23:44:00,2014-01-24 23:49:00,11960,C,False
2367,2014-01-27 05:19:00,2014-01-27 05:22:00,2014-01-27 05:25:00,11960,C,False
2368,2014-02-26 10:50:00,2014-02-26 10:54:00,2014-02-26 10:58:00,11984,C,False
2369,2014-02-27 17:14:00,2014-02-27 17:18:00,2014-02-27 17:26:00,11984,C,False
2370,2014-03-16 08:06:00,2014-03-16 08:13:00,2014-03-16 08:31:00,12005,C,False
2371,2014-03-22 08:50:00,2014-03-22 09:25:00,2014-03-22 10:04:00,12005,C,False
2372,2014-11-12 10:27:00,2014-11-12 10:46:00,2014-11-12 10:58:00,12005,C,False
2373,2014-03-22 16:55:00,2014-03-22 17:24:00,2014-03-22 17:50:00,12008,C,False
2374,2014-03-22 12:59:00,2014-03-22 13:03:00,2014-03-22 13:06:00,12015,C,False
2375,2014-03-24 02:42:00,2014-03-24 02:47:00,2014-03-24 02:49:00,12015,C,False
2376,2014-03-25 05:21:00,2014-03-25 05:29:00,2014-03-25 05:44:00,12015,C,False
2377,2014-04-20 11:23:00,2014-04-20 11:41:00,2014-04-20 11:44:00,12033,C,False
2378,2014-04-13 20:12:00,2014-04-13 20:17:00,2014-04-13 20:22:00,12037,C,False
2379,2014-04-17 00:02:00,2014-04-17 00:14:00,2014-04-17 00:26:00,12037,C,False
2380,2014-05-31 15:45:00,2014-05-31 15:56:00,2014-05-31 16:03:00,12076,C,False
2381,2014-08-03 02:35:00,2014-08-03 02:40:00,2014-08-03 02:44:00,12134,C,False
2382,2014-08-04 02:44:00,2014-08-04 02:53:00,2014-08-04 02:59:00,12134,C,False
2383,2014-09-18 17:25:00,2014-09-18 17:30:00,2014-09-18 17:32:00,12169,C,False
2384,2014-09-29 05:34:00,2014-09-29 05:54:00,2014-09-29 06:05:00,12177,C,False
2385,2014-10-04 06:48:00,2014-10-04 06:58:00,2014-10-04 07:08:00,12177,C,False
2386,2014-10-05 16:33:00,2014-10-05 16:56:00,2014-10-05 17:05:00,12177,C,False
2387,2014-11-30 17:16:00,2014-11-30 17:19:00,2014-11-30 17:21:00,12221,C,False
2388,2014-12-08 03:33:00,2014-12-08 03:41:00,2014-12-08 03:45:00,12231,C,False
2389,2014-12-13 00:04:00,2014-12-13 00:12:00,2014-12-13 00:20:00,12237,C,False
2390,2014-12-14 12:53:00,2014-12-14 12:59:00,2014-12-14 13:04:00,12237,C,False
2391,2014-12-29 10:46:00,2014-12-29 10:52:00,2014-12-29 10:58:00,12250,C,False
2392,2014-12-30 23:15:00,2014-12-30 23:19:00,2014-12-30 23:24:00,12250,C,False
2469,2014-03-03 09:54:00,2014-03-03 09:57:00,2014-03-03 10:00:00,11995,C,False
2470,2014-03-07 18:14:00,2014-03-07 18:57:00,2014-03-07 19:17:00,11995,C,False
2471,2014-03-16 05:57:00,2014-03-16 06:04:00,2014-03-16 06:13:00,11998,C,False
2472,2014-03-17 08:24:00,2014-03-17 08:29:00,2014-03-17 08:31:00,12006,C,False
2473,2014-04-01 19:30:00,2014-04-01 19:38:00,2014-04-01 19:48:00,12022,C,False
2474,2014-03-30 08:07:00,2014-03-30 08:26:00,2014-03-30 08:31:00,12023,C,False
2475,2014-04-01 20:28:00,2014-04-01 20:32:00,2014-04-01 20:34:00,12029,C,False
2476,2014-04-04 21:44:00,2014-04-04 21:51:00,2014-04-04 21:55:00,12029,C,False
2477,2014-04-16 03:03:00,2014-04-16 03:08:00,2014-04-16 03:16:00,12042,C,False
2478,2014-04-30 01:20:00,2014-04-30 01:26:00,2014-04-30 01:32:00,12050,C,False
2479,2014-07-07 18:16:00,2014-07-07 18:21:00,2014-07-07 18:28:00,12102,C,False
2480,2014-07-08 02:31:00,2014-07-08 02:33:00,2014-07-08 02:36:00,12114,C,False
2481,2014-07-09 04:37:00,2014-07-09 04:39:00,2014-07-09 04:41:00,12114,C,False
2482,2014-08-24 18:47:00,2014-08-24 19:23:00,2014-08-24 19:45:00,12142,C,False
2483,2014-08-24 17:20:00,2014-08-24 17:24:00,2014-08-24 17:29:00,12143,C,False
2484,2014-09-04 11:44:00,2014-09-04 11:47:00,2014-09-04 11:49:00,12153,C,False
2485,2014-09-05 14:50:00,2014-09-05 14:54:00,2014-09-05 14:56:00,12153,C,False
2486,2014-09-20 12:43:00,2014-09-20 12:54:00,2014-09-20 13:06:00,12171,C,False
2487,2014-12-02 17:18:00,2014-12-02 17:35:00,2014-12-02 17:50:00,12223,C,False
2488,2014-12-12 09:43:00,2014-12-12 09:48:00,2014-12-12 09:52:00,12235,C,False
2489,2014-12-11 01:21:00,2014-12-11 01:24:00,2014-12-11 01:26:00,12236,C,False
2490,2014-12-12 19:23:00,2014-12-12 19:28:00,2014-12-12 19:30:00,12236,C,False
2491,2014-12-21 04:47:00,2014-12-21 04:55:00,2014-12-21 05:08:00,12244,C,False
2492,2014-12-23 03:39:00,2014-12-23 03:58:00,2014-12-23 04:14:00,12244,C,False
2493,2014-12-24 13:20:00,2014-12-24 13:27:00,2014-12-24 13:47:00,12245,C,False
2562,2014-01-03 18:30:00,2014-01-03 18:35:00,2014-01-03 18:40:00,11937,C,False
2563,2014-01-18 08:01:00,2014-01-18 08:06:00,2014-01-18 08:09:00,11956,C,False
2564,2014-01-20 21:39:00,2014-01-20 22:49:00,2014-01-20 23:57:00,11963,C,False
2565,2014-02-14 16:49:00,2014-02-14 16:52:00,2014-02-14 16:59:00,11971,C,False
2566,2014-02-06 14:40:00,2014-02-06 14:44:00,2014-02-06 14:52:00,11972,C,False
2567,2014-02-09 05:12:00,2014-02-09 05:17:00,2014-02-09 05:22:00,11975,C,False
2568,2014-02-17 20:10:00,2014-02-17 20:14:00,2014-02-17 20:20:00,11980,C,False
2569,2014-03-04 06:22:00,2014-03-04 07:04:00,2014-03-04 07:23:00,11994,C,False
2570,2014-03-21 09:51:00,2014-03-21 10:38:00,2014-03-21 11:06:00,12013,C,False
2571,2014-03-29 01:54:00,2014-03-29 02:11:00,2014-03-29 02:45:00,12024,C,False
2572,2014-04-11 09:22:00,2014-04-11 09:29:00,2014-04-11 09:36:00,12028,C,False
2573,2014-05-12 06:25:00,2014-05-12 06:42:00,2014-05-12 06:55:00,12059,C,False
2574,2014-05-22 03:04:00,2014-05-22 03:10:00,2014-05-22 03:14:00,12072,C,False
2575,2014-05-31 06:57:00,2014-05-31 07:05:00,2014-05-31 07:16:00,12079,C,False
2576,2014-06-19 01:17:00,2014-06-19 01:24:00,2014-06-19 01:33:00,12095,C,False
2577,2014-07-11 23:35:00,2014-07-11 23:47:00,2014-07-11 23:52:00,12117,C,False
2579,2014-08-03 19:23:00,2014-08-03 19:39:00,2014-08-03 19:55:00,12133,C,False
2580,2014-09-07 01:53:00,2014-09-07 02:04:00,2014-09-07 02:23:00,12159,C,False
2581,2014-09-11 11:54:00,2014-09-11 11:58:00,2014-09-11 12:01:00,12163,C,False
2582,2014-09-18 01:06:00,2014-09-18 01:12:00,2014-09-18 01:20:00,12168,C,False
2583,2014-09-29 03:47:00,2014-09-29 03:51:00,2014-09-29 03:55:00,12176,C,False
2584,2014-10-06 16:35:00,2014-10-06 17:07:00,2014-10-06 17:34:00,12185,C,False
2585,2014-10-26 16:12:00,2014-10-26 16:17:00,2014-10-26 16:22:00,12193,C,False
2586,2014-11-12 18:31:00,2014-11-12 19:27:00,2014-11-12 19:52:00,12210,C,False
2587,2014-11-18 18:53:00,2014-11-18 18:55:00,2014-11-18 18:57:00,12214,C,False
2588,2014-12-02 21:13:00,2014-12-02 21:30:00,2014-12-02 21:53:00,12220,C,False
2589,2014-12-11 05:59:00,2014-12-11 06:02:00,2014-12-11 06:06:00,12232,C,False
2590,2014-12-15 12:40:00,2014-12-15 12:43:00,2014-12-15 12:51:00,12239,C,False
