MX Recall,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.38095238095238093,0.47619047619047616,0.47619047619047616,0.42857142857142855,0.47619047619047616,0.5714285714285714,0.5238095238095238,0.5238095238095238,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.3333333333333333,0.38095238095238093,0.38095238095238093,0.47619047619047616,0.09523809523809523,0.38095238095238093
True Skill Score (TSS),0.22716346153846156,0.029453015427769902,-0.014363885088919393,-0.16598915989159901,-0.17097701149425282,-0.10606060606060608,-0.19144460028050492,-0.06165311653116534,0.24489795918367352,0.10606060606060608,0.1539007092198582,0.1029411764705882,0.12857142857142856,0.05716878402903813,-0.0357142857142857,-0.0099290780141843,-0.0099290780141843,-0.06165311653116534,-0.025362318840579712,-0.080952380952381
Odds Ratio Skill Score (ORSS),-210,-528,-600,-858,-836,-748,-888,-682,-288,-440,-380,-330,-414,-390,-588,-572,-572,-682,-228,-702
Symmetric Extremal Dependence Index (SEDI),0.3310540557892404,0.045768343701627315,-0.02239748389310622,-0.25514614586864126,-0.25935361362663417,-0.16359686875509102,-0.2902153350304556,-0.09578433124307274,0.36434890123484154,0.16359686875509102,0.2346238593260886,0.15630460632064197,0.198262462506774,0.08793253380280859,-0.05587181494217892,-0.015486378808771625,-0.015486378808771625,-0.09578433124307274,-0.03987800694806162,-0.12629170841899978
