,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf
B1,0.8166900596861524,7.65993161579911,-0.12855099684342264,-0.3693472610980564,-0.9591185778064641,-0.7769649078165628,-0.0095202998722606,-1.4328635871000198e-06,-39.49624089153076,-0.09555362972455583,0.023378662648764426,221913013383.75488,-0.052816417926923265,-1.478844930757367e+21,22.151155543800314,410797045276.89453,3.0298877699211815e+20,-3.464392111562347,-246.49908385375784,0.4620458861451944
B2,5.567642241723831,10.858047635459798,-0.43284631412968366,-0.3881676396980893,-0.6650953254624881,-0.25086036030400294,-0.0170911235774078,-0.00013389654008216366,-7.147784499637055,-0.2749384895230662,0.05419632946867381,317956807727.41797,-0.40879666361375655,-3.7305352113965813e+21,17.40230124846289,298218716853.3203,1.72689286649562e+20,-3.17918990851868,2582.4724435712887,-0.4932872171650615
C1,-2.3168706321077934,11.221488473555382,-0.08488815175073938,-0.2934381098108858,-0.9055330323063089,-0.5911734889880762,-0.006728291050416401,4.4313356842199975e-05,-8.631935329596672,-0.08079798387473858,0.023100029900707142,9549477608.101562,-0.06535854823323461,3.2324091108385494e+21,29.15987411677861,487506972611.6172,5.216650701111275e+20,-4.3950252593567996,493.5116524036421,-0.22241212656772547
C2,3.5559030249125954,20.759677887665475,-0.25150176947639125,-0.32622844539719154,-0.8714618010865394,-0.5498592812000567,-0.011523742304462303,-0.00015792562385889998,31.918634374887915,-0.1498423234901196,0.05224751934848726,145678954862.75977,-0.14830958873018574,4.86512001818938e+21,35.16380953874295,623912929426.3906,5.7830762367722036e+20,-0.30755549035956165,880.2769641324921,-0.3717044209018461
M1,0.5153261119578474,6.629887974511803,-0.12265901263209145,-0.2913148857137742,-0.8414366468549872,-0.4749482617778824,-0.0067671050843611,3.406175259099999e-06,-1.7518437550843373,-0.108124058007256,0.021962200115722474,95939867800.90039,-0.12085843723010115,1.0655791097433272e+21,22.75297098753572,318743275706.8125,3.741437162055564e+20,-4.411212865768789,467.74948786955065,-0.2313953203842054
M2,0.36641927845948885,13.678969661423707,-0.2930598665948736,-0.45255992866587036,-0.9741887733640056,-0.6210867594174942,-0.0097603732086467,-0.00011481641761041993,3.9916708728032972,-0.18621446903085115,0.04796428634861272,-9995345913.195312,-0.2014533822816702,2.2478183338308796e+19,18.895955325321665,295514647861.9219,3.093308499597239e+20,-1.888089837811549,965.57975315972,-0.5063968727008188
X1,0.8838755251130692,4.813234043372859,-0.13603416815695368,-0.3031735078761528,-0.852551799339679,-0.4921157720981171,-0.0069589629922973024,3.2162464438e-05,-6.460522398494504,-0.12081091924311238,0.021375581041710667,84385797107.39062,-0.14472784541608874,-4.682301653572953e+20,19.05098563856427,239616157276.5078,3.3065019307189286e+20,-4.318314930707459,381.6806421145011,-0.2249594838471083
X2,-0.28659945904422557,13.109643224807542,-0.29631893694173783,-0.45453836309076223,-0.9682317508411273,-0.6253419732518779,-0.009691513846169099,-0.00014215286907037097,0.1555382385613484,-0.1918810279706733,0.047231348059754374,-15670901968.919922,-0.21148237747275545,-7.459003063693476e+19,19.252367717157995,303044556653.1797,3.194870465838155e+20,-1.8556115014472425,858.2658494552306,-0.4918774728993185
