,precision,recall,f1-score,support
ABC,0.7777777777777778,0.4002157497303128,0.5284900284900285,927.0
MX,0.19420289855072465,0.5583333333333333,0.28817204301075267,240.0
accuracy,0.43273350471293914,0.43273350471293914,0.43273350471293914,0.43273350471293914
macro avg,0.4859903381642512,0.4792745415318231,0.40833103575039054,1167.0
weighted avg,0.6577623784508774,0.43273350471293914,0.47906730654056306,1167.0

TSS,-0.02801932367149762
HSS1,0.5555555555555556
HSS2,2.622414345180916
GS,-0.5902265463244013
ORSS,-117872
SEDI,-0.047135085244116
