,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf
0,0.8625551286957722,0.7758546634517464,0.983914061433196,0.9430875435831496,0.8545489964297567,0.9506157455828474,0.8519776577422803,0.3339264243376685,0.8132740766313744,0.9625831312401615,0.43889964989005736,0.7892055065004081,0.9499025684517497,0.9214351887640793,0.7983033569940335,0.797985624231391,0.7479284017483729,0.854445758906062,0.8295333329147927,0.40481728200152983
1,0.852330400236729,0.793371384031383,0.969301647520612,0.9534697211904412,0.8348552425430661,0.8792285998074029,0.9038155959915887,0.40743165680884175,0.8240723302489557,0.9128218881680032,0.43118630038346284,0.7988294581078303,0.9098447584681318,0.9226414247425272,0.8064573696645541,0.8062801004912409,0.7605366121962351,0.8259485360500122,0.8474824402965149,0.46414359485679657
2,0.8393081126188754,0.8022563781358029,0.9335021006127098,0.9483391653353295,0.8453736283735998,0.9439344845487156,0.8119257509389198,0.39433531463001614,0.8386414795627857,0.9117867052904465,0.44891100329428213,0.7812717207171593,0.8916199434550777,0.9179900925519071,0.8071789063814606,0.7999357304532844,0.760550447454658,0.8596315997206198,0.8427501817656242,0.5561100206524744
3,0.8537143570476312,0.7952859577215673,0.8850597435932684,0.9183735548454728,0.8068033860408329,0.8800321525260225,0.6557886953425036,0.41735996708508194,0.83903042865992,0.854332922085564,0.4490439221262251,0.7988542731893932,0.8320996298185726,0.912558385411133,0.8087300751717862,0.7996064079860052,0.7651685140849224,0.8594147209255883,0.8570065739593657,0.5834343712319275
4,0.8606567620759156,0.7998347258545874,0.8984225847058285,0.9086483018893736,0.771320282535338,0.8249449207441956,0.6592700731299549,0.43015415375034644,0.871117597624026,0.8874084335861948,0.4482649997274034,0.8224349859297011,0.8615232175597278,0.9267694752183789,0.8315211039095285,0.8212805561654344,0.7900047248672967,0.7212472127018407,0.8347639373238595,0.5334461262962913
5,0.8972941520401794,0.796929886006651,0.8785180116212494,0.8639722030789972,0.7104078310028983,0.7207814752404083,0.7397751826813019,0.36387721566415687,0.8635870992731419,0.8363165071764733,0.453884718833306,0.8698196798821917,0.8222238186232207,0.9474723971616017,0.8577979821033864,0.847360978671027,0.8201967223736872,0.618249593258711,0.8290934756930094,0.4268744358620773
6,0.8940662322193791,0.8040301863895525,0.8388131972811292,0.7970923098373583,0.6466525861722332,0.6681981276123323,0.7826757848999473,0.37336160862992995,0.8484134455295431,0.8382275833500966,0.49718030928875667,0.8609679737186828,0.8437126016092311,0.9676288678612284,0.8775420277004903,0.8725179418595312,0.8500255772798522,0.5937427204562253,0.824001991378001,0.4315421341474691
7,0.9008917608505556,0.8216228238300556,0.7646191477353061,0.74227219366761,0.6319558646742023,0.7330911934880273,0.701539658710074,0.31596251355978183,0.8108333978303139,0.803740495757969,0.5166715631696489,0.8860163824451561,0.8027590320504778,0.9737902077005962,0.884237318588753,0.881859484509102,0.8592525572918592,0.7197427835637689,0.8426134464694686,0.5276475967447931
8,0.9339879014736304,0.8432995712260579,0.7869315950362592,0.747049091427609,0.6103816635334383,0.6699244714462893,0.6816500686572023,0.3469568272178269,0.8336234031883064,0.7761909967207891,0.5521368128298068,0.9122318888044851,0.7723299223866098,0.986891415107961,0.898269720001595,0.8933577438137339,0.8748892176724542,0.7534350888263917,0.8473228899752814,0.5054630796410539
9,0.9369921409051069,0.83503488037678,0.8314667281512614,0.709366299608382,0.5629410337045627,0.6470795145770614,0.7032825247134982,0.39234945598479565,0.8334943797765246,0.8519996220048262,0.5833825992787542,0.9142799420257006,0.8325759969656421,0.973586881335897,0.8947727332735707,0.8911836152407249,0.8682269708123129,0.6778846059402335,0.8513402361702166,0.45400699575192016
