,precision,recall,f1-score,support
ABC,0.7228260869565217,0.32399512789281365,0.44743481917577793,821.0
MX,0.17040358744394618,0.5277777777777778,0.2576271186440678,216.0
accuracy,0.36644165863066536,0.36644165863066536,0.36644165863066536,0.36644165863066536
macro avg,0.446614837200234,0.4258864528352957,0.35253096890992286,1037.0
weighted avg,0.607760262564317,0.36644165863066536,0.4078991747062993,1037.0

TSS,-0.10677032559953203
HSS1,0.44565217391304346
HSS2,2.1284382814275973
GS,-0.6195927464289334
ORSS,-113220
SEDI,-0.17514841486972288
