,precision,recall,f1-score,support
ABC,0.8311444652908068,0.5086107921928817,0.6310541310541311,871.0
MX,0.23159784560143626,0.589041095890411,0.3324742268041237,219.0
accuracy,0.5247706422018349,0.5247706422018349,0.5247706422018349,0.5247706422018349
macro avg,0.5313711554461216,0.5488259440416463,0.4817641789291274,1090.0
weighted avg,0.7106850985825756,0.5247706422018349,0.571064223686469,1090.0

TSS,0.06274231089224303
ORSS,-77040
SEDI,0.1069009370337429
