,precision,recall,f1-score,support
ABC,0.7957610789980732,0.47416762342135477,0.5942446043165467,871.0
MX,0.1978984238178634,0.5159817351598174,0.28607594936708863,219.0
accuracy,0.48256880733944957,0.48256880733944957,0.48256880733944957,0.48256880733944957
macro avg,0.4968297514079683,0.4950746792905861,0.4401602768418177,1090.0
weighted avg,0.6756400501132421,0.48256880733944957,0.5323281497900042,1090.0

TSS,-0.006340497184063376
ORSS,-97096
SEDI,-0.01079247769412901
