,precision,recall,f1-score,support
ABC,0.7912621359223301,0.39707673568818513,0.5287915652879156,821.0
MX,0.208,0.6018518518518519,0.3091557669441141,216.0
accuracy,0.43972999035679844,0.43972999035679844,0.43972999035679844,0.43972999035679844
macro avg,0.499631067961165,0.4994642937700185,0.41897366611601483,1037.0
weighted avg,0.6697726264148823,0.43972999035679844,0.48304293226741307,1037.0

TSS,-0.0007378640776699585
HSS1,0.5825242718446602
HSS2,2.369579550641579
GS,-0.5771664707102842
ORSS,-85140
SEDI,-0.0012411105743347576
