,precision,recall,f1-score,support
ABC,0.7818574514038877,0.440925700365408,0.5638629283489096,821.0
MX,0.20034843205574912,0.5324074074074074,0.2911392405063291,216.0
accuracy,0.45998071359691417,0.45998071359691417,0.45998071359691417,0.45998071359691417
macro avg,0.49110294172981844,0.4866665538864077,0.42750108442761936,1037.0
weighted avg,0.660733104075828,0.45998071359691417,0.5070564514212361,1037.0

TSS,-0.017794116540363114
HSS1,0.5637149028077754
HSS2,4.1848325825477195
GS,-0.5462253217575178
ORSS,-92718
SEDI,-0.02988761329481224
