,precision,recall,f1-score,support
ABC,0.7761806981519507,0.4077669902912621,0.5346534653465347,927.0
MX,0.19264705882352942,0.5458333333333333,0.2847826086956522,240.0
accuracy,0.4361610968294773,0.4361610968294773,0.4361610968294773,0.4361610968294773
macro avg,0.48441387848774003,0.4768001618122977,0.40971803702109344,1167.0
weighted avg,0.6561737800381365,0.4361610968294773,0.48326614264198303,1167.0

TSS,-0.03117224302451993
HSS1,0.5523613963039015
HSS2,2.8402926149558754
GS,-0.5854475794022995
ORSS,-119682
SEDI,-0.05243577297832153
