,precision,recall,f1-score,support
ABC,0.8161290322580645,0.5822784810126582,0.6796507723304231,869.0
MX,0.24688796680497926,0.5107296137339056,0.3328671328671329,233.0
accuracy,0.5671506352087115,0.5671506352087115,0.5671506352087115,0.5671506352087115
macro avg,0.5315084995315219,0.5465040473732818,0.506258952598778,1102.0
weighted avg,0.6957722552611781,0.5671506352087115,0.6063290046399089,1102.0

TSS,0.06301699906304381
HSS1,0.632258064516129
HSS2,-1.5415103955673473
GS,-0.35754156393154923
ORSS,-82764
SEDI,0.10479239753549413
