,precision,recall,f1-score,support
ABC,0.7954144620811288,0.48651564185544766,0.6037483266398929,927.0
MX,0.20666666666666667,0.5166666666666667,0.29523809523809524,240.0
accuracy,0.49271636675235647,0.49271636675235647,0.49271636675235647,0.49271636675235647
macro avg,0.5010405643738978,0.5015911542610572,0.4494932109389941,1167.0
weighted avg,0.6743352239496199,0.49271636675235647,0.5403014924184435,1167.0

TSS,0.0020811287477954243
HSS1,0.5908289241622575
HSS2,11.197385620915057
GS,-0.5114080710679171
ORSS,-110432
SEDI,0.003515863472395296
