,precision,recall,f1-score,support
ABC,0.7987927565392354,0.4568469505178366,0.5812591508052709,869.0
MX,0.21983471074380165,0.5708154506437768,0.31742243436754175,233.0
accuracy,0.4809437386569873,0.4809437386569873,0.4809437386569873,0.4809437386569873
macro avg,0.5093137336415186,0.5138312005808067,0.44934079258640636,1102.0
weighted avg,0.676381481883758,0.4809437386569873,0.5254751626655333,1102.0

TSS,0.018627467283037102
HSS1,0.5975855130784709
HSS2,4.653836528354775
GS,-0.5157708266025838
ORSS,-94400
SEDI,0.0312252625240808
