,precision,recall,f1-score,support
ABC,0.74,0.383199079401611,0.5049279757391963,869.0
MX,0.17791411042944785,0.4978540772532189,0.2621468926553672,233.0
accuracy,0.4074410163339383,0.4074410163339383,0.4074410163339383,0.4074410163339383
macro avg,0.4589570552147239,0.44052657832741493,0.3835374341972818,1102.0
weighted avg,0.6211560687205638,0.4074410163339383,0.45359585926139945,1102.0

TSS,-0.08208588957055218
HSS1,0.48
HSS2,3.089804777907084
GS,-0.5793836848591298
ORSS,-125424
SEDI,-0.13571474849564705
