,precision,recall,f1-score,support
ABC,0.751937984496124,0.627831715210356,0.6843033509700177,927.0
MX,0.12213740458015267,0.2,0.15165876777251186,240.0
accuracy,0.5398457583547558,0.5398457583547558,0.5398457583547558,0.5398457583547558
macro avg,0.43703769453813834,0.413915857605178,0.4179810593712648,1167.0
weighted avg,0.6224160143334564,0.5398457583547558,0.5747620485129471,1167.0

TSS,-0.1259246109237233
ORSS,-132480
SEDI,-0.22069450802385734
