,precision,recall,f1-score,support
ABC,0.7909090909090909,0.4004602991944764,0.5317035905271199,869.0
MX,0.21299093655589124,0.6051502145922747,0.31508379888268156,233.0
accuracy,0.4437386569872958,0.4437386569872958,0.4437386569872958,0.4437386569872958
macro avg,0.501950013732491,0.5028052568933755,0.42339369470490074,1102.0
weighted avg,0.6687176844079153,0.4437386569872958,0.485902854181245,1102.0

TSS,0.003900027464982081
HSS1,0.5818181818181818
HSS2,2.4798809708761067
GS,-0.560362793266085
ORSS,-95864
SEDI,0.006532765721381176
