,precision,recall,f1-score,support
ABC,0.7853211009174312,0.4617044228694714,0.5815217391304348,927.0
MX,0.1977491961414791,0.5125,0.2853828306264501,240.0
accuracy,0.4721508140531277,0.4721508140531277,0.4721508140531277,0.4721508140531277
macro avg,0.4915351485294552,0.48710221143473564,0.43345228487844245,1167.0
weighted avg,0.6644836911948703,0.4721508140531277,0.520619135839127,1167.0

TSS,-0.01692970294108964
ORSS,-116766
SEDI,-0.02857279027236725
