,precision,recall,f1-score,support
ABC,0.8567901234567902,0.3743257820927724,0.521021021021021,927.0
MX,0.2388451443569554,0.7583333333333333,0.3632734530938124,240.0
accuracy,0.45329905741216797,0.45329905741216797,0.45329905741216797,0.45329905741216797
macro avg,0.5478176339068728,0.5663295577130528,0.4421472370574167,1167.0
weighted avg,0.7297063231277754,0.45329905741216797,0.48857936180719913,1167.0

TSS,0.09563526781374554
ORSS,-67280
SEDI,0.16562786438880206
