,precision,recall,f1-score,support
ABC,0.7707006369426752,0.4177215189873418,0.5417910447761194,869.0
MX,0.19809825673534073,0.5364806866952789,0.2893518518518518,233.0
accuracy,0.44283121597096187,0.44283121597096187,0.44283121597096187,0.44283121597096187
macro avg,0.484399446839008,0.47710110284131035,0.4155714483139856,1102.0
weighted avg,0.649633164539491,0.44283121597096187,0.48841687785111537,1102.0

TSS,-0.03120110632198403
HSS1,0.5414012738853503
HSS2,3.504925378051593
GS,-0.5520360203799518
ORSS,-109296
SEDI,-0.05204429560665287
