,precision,recall,f1-score,support
ABC,0.8178633975481612,0.5373993095512083,0.6486111111111111,869.0
MX,0.24293785310734464,0.5536480686695279,0.3376963350785341,233.0
accuracy,0.5408348457350273,0.5408348457350273,0.5408348457350273,0.5408348457350273
macro avg,0.5304006253277529,0.5455236891103681,0.49315372309482264,1102.0
weighted avg,0.6963047298034151,0.5408348457350273,0.5828732319681071,1102.0

TSS,0.06080125065550579
HSS1,0.6357267950963222
HSS2,-5.312070657507369
GS,-0.4219991401397447
ORSS,-83616
SEDI,0.10154751216339698
