,precision,recall,f1-score,support
ABC,0.75,0.40129449838187703,0.5228390723822909,927.0
MX,0.17287630402384502,0.48333333333333334,0.25466520307354557,240.0
accuracy,0.4181662382176521,0.4181662382176521,0.4181662382176521,0.4181662382176521
macro avg,0.4614381520119225,0.44231391585760516,0.3887521377279182,1167.0
weighted avg,0.6313113221642869,0.4181662382176521,0.46768763396403995,1167.0

TSS,-0.07712369597615498
HSS1,0.5
HSS2,3.306510311362718
GS,-0.5928400224386763
ORSS,-137640
SEDI,-0.12897796547882986
