,precision,recall,f1-score,support
ABC,0.8346303501945526,0.4627831715210356,0.5954198473282443,927.0
MX,0.23736600306278713,0.6458333333333334,0.3471444568868981,240.0
accuracy,0.5004284490145673,0.5004284490145673,0.5004284490145673,0.5004284490145673
macro avg,0.5359981766286699,0.5543082524271845,0.4712821521075712,1167.0
weighted avg,0.7117996361314646,0.5004284490145673,0.5443606410678131,1167.0

TSS,0.07199635325733966
ORSS,-84660
SEDI,0.12241081188892455
