,precision,recall,f1-score,support
ABC,0.6388888888888888,0.4107142857142857,0.5,56.0
MX,0.1951219512195122,0.38095238095238093,0.2580645161290323,21.0
accuracy,0.4025974025974026,0.4025974025974026,0.4025974025974026,0.4025974025974026
macro avg,0.4170054200542005,0.3958333333333333,0.3790322580645161,77.0
weighted avg,0.517861542251786,0.4025974025974026,0.4340175953079179,77.0

TSS,-0.16598915989159901
ORSS,-858
SEDI,-0.25514614586864126
