,precision,recall,f1-score,support
ABC,0.75,0.8035714285714286,0.7758620689655172,56.0
MX,0.35294117647058826,0.2857142857142857,0.31578947368421056,21.0
accuracy,0.6623376623376623,0.6623376623376623,0.6623376623376623,0.6623376623376623
macro avg,0.5514705882352942,0.5446428571428572,0.5458257713248639,77.0
weighted avg,0.6417112299465241,0.6623376623376623,0.6503877247978882,77.0

TSS,0.1029411764705882
ORSS,-330
SEDI,0.15630460632064197
