,precision,recall,f1-score,support
ABC,0.7333333333333333,0.4583333333333333,0.5641025641025641,48.0
MX,0.2571428571428571,0.5294117647058824,0.34615384615384615,17.0
accuracy,0.47692307692307695,0.47692307692307695,0.47692307692307695,0.47692307692307695
macro avg,0.4952380952380952,0.49387254901960786,0.4551282051282051,65.0
weighted avg,0.6087912087912087,0.47692307692307695,0.5071005917159763,65.0

TSS,-0.009523809523809601
HSS1,0.4666666666666667
HSS2,-3.3218390804597733
GS,-0.3406040268456377
ORSS,-416
SEDI,-0.014988368023216484
