,precision,recall,f1-score,support
ABC,0.7741935483870968,0.5,0.6075949367088608,48.0
MX,0.29411764705882354,0.5882352941176471,0.3921568627450981,17.0
accuracy,0.5230769230769231,0.5230769230769231,0.5230769230769231,0.5230769230769231
macro avg,0.5341555977229602,0.5441176470588236,0.49987589972697943,65.0
weighted avg,0.6486352357320099,0.5230769230769231,0.551249594287569,65.0

TSS,0.06831119544592024
HSS1,0.5483870967741935
HSS2,-1.8235294117647045
GS,-0.2916666666666667
ORSS,-336
SEDI,0.10755880240789552
