,precision,recall,f1-score,support
ABC,0.6,0.32142857142857145,0.41860465116279066,56.0
MX,0.19148936170212766,0.42857142857142855,0.2647058823529412,21.0
accuracy,0.35064935064935066,0.35064935064935066,0.35064935064935066,0.35064935064935066
macro avg,0.39574468085106385,0.375,0.34165526675786595,77.0
weighted avg,0.48858800773694394,0.35064935064935066,0.37663225966919534,77.0

TSS,-0.2085106382978723
ORSS,-912
SEDI,-0.31430972967264165
