,precision,recall,f1-score,support
ABC,0.8441176470588235,0.6590126291618829,0.740167633784655,871.0
MX,0.275609756097561,0.5159817351598174,0.3593004769475358,219.0
accuracy,0.6302752293577981,0.6302752293577981,0.6302752293577981,0.6302752293577981
macro avg,0.5598637015781922,0.5874971821608501,0.5497340553660954,1090.0
weighted avg,0.7298945019941295,0.6302752293577981,0.6636447830072889,1090.0

TSS,0.11972740315638453
HSS1,0.6882352941176471
HSS2,-0.511032180827869
GS,-0.266582297067224
ORSS,-62964
SEDI,0.19862163173300115
