,precision,recall,f1-score,support
ABC,0.8302469135802469,0.6176808266360505,0.7083607636603029,871.0
MX,0.24660633484162897,0.4977168949771689,0.32980332829046904,219.0
accuracy,0.5935779816513761,0.5935779816513761,0.5935779816513761,0.5935779816513761
macro avg,0.5384266242109379,0.5576988608066097,0.519082045975386,1090.0
weighted avg,0.712983347760286,0.5935779816513761,0.6323019761869142,1090.0

TSS,0.07685324842187591
HSS1,0.6604938271604939
HSS2,-1.108020291104406
GS,-0.3423820158745137
ORSS,-73260
SEDI,0.12918992538050064
