,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX
0,0.9137505393986418,0.9325612159223243,0.949289015286177,0.95219820697065,0.843029218419761,0.8380446961481622,0.9158337403455787,0.5758022403854606,0.9572294333369611,0.9612251334910741,0.6970817323607781,0.8715487734482658,0.9419867646393978,0.9841913006610679,0.9663167254208224,0.9429620206499972,0.9560136629076532
1,0.9604327124882504,0.7813899127063102,0.8730386750514706,0.873232949700512,0.8032500830341439,0.8087646050247919,0.8282361705185783,0.5772787733010107,0.8388116654945803,0.9255142014360015,0.8482278633657909,0.9564529101518178,0.9199379716589988,0.8718280843203148,0.8181619747707283,0.7950637024668814,0.7414704508287103
2,0.8781468421473262,0.6695879625114987,0.7551699912969574,0.8453100474327645,0.8393405829982694,0.8383126963537663,0.8817303086068241,0.2987289620973358,0.7152385732194398,0.8086931451591729,0.83253946929304,0.8337290632499291,0.8304428929700789,0.7391110396585051,0.6386523489268793,0.5849177411599141,0.5235983997143533
3,0.8590787665204521,0.787853029246239,0.6596115830613192,0.8450931678172766,0.8932694774897347,0.9381590260703485,0.7672302813943144,0.15061667953271113,0.6621515370605386,0.73316360012208,0.5460536196330568,0.8546372614253641,0.7038778319872229,0.7035295159424283,0.6781905909338569,0.6054064374353343,0.6485877387663972
4,0.6612362032116487,0.834237469820953,0.65057581004866,0.762561514846267,0.7684277730799188,0.7971870625619059,0.806829191059357,0.25241291805070276,0.5321203643401078,0.7081298193670795,0.40447356870411405,0.7351029814468207,0.6593762431332415,0.6526914730258311,0.6573624517146495,0.6348723856906451,0.6709748324571534
5,0.6138003662418595,0.7833198697954791,0.6091691531705795,0.8688773293686911,0.8512512054764947,0.8184568994678617,0.6989741497187094,0.17271297494406918,0.5056165099782735,0.6399151392735327,0.5466377787247911,0.5911631782875149,0.5742763825868245,0.6079670207614879,0.6357003826207468,0.6025492948024671,0.6110034188676834
6,0.5179463787469308,0.7398726083471218,0.666962635836469,0.9523407421944565,0.9212158297301798,0.8801846243708971,0.6794363655159629,0.22900091224666475,0.5041968214585626,0.6575704632535475,0.5078023992442506,0.3942278139282132,0.5867729893663972,0.5582211572720527,0.6351938215680463,0.6528353568110994,0.6012447619292216
7,0.49558938255813817,0.7035864447327416,0.6546543082179304,0.9239621033351899,0.864161006189564,0.8475570784959243,0.537871983043839,0.42710280038349485,0.47729692634347193,0.6391116812215221,0.5063076719493573,0.44799531510211016,0.5881775775353854,0.537714780327337,0.6530029415414507,0.6982220530275824,0.603838056148412
8,0.4486808566304156,0.5054660651146152,0.5852915181807069,0.8155795381362043,0.7707900702316646,0.7424211721436886,0.5263092640083427,0.48141930098894664,0.42058630087574383,0.5669417985431527,0.27151268910831233,0.4913886317934142,0.5367746449039916,0.42831291508720903,0.47481749624009434,0.4813754610003878,0.35234508642323015
9,0.3709231287278655,0.376002581346276,0.5611678726561496,0.7071221478576748,0.7574046332598386,0.7298477219810875,0.39307078894107184,0.48419710591191467,0.39704664976163156,0.5517258715968241,0.21302063337307034,0.31897396345172846,0.5290004464337643,0.3486044608877351,0.3298153145233645,0.31729746433230693,0.19516681188274043
10,0.28423166589451065,0.3085379427748922,0.6361154592257459,0.5879277668461936,0.5398031096041602,0.5059639428516688,0.4068374250980451,0.5578720825590666,0.3550240879559913,0.6191367262174073,0.21624142129920337,0.2784818939806938,0.6155234106215934,0.2946605854691759,0.2282058561526875,0.23591628206932666,0.1173861713111101
11,0.30614604817430396,0.3058845251698824,0.6265135959245696,0.5739453709532636,0.49076488231885884,0.4765507948965834,0.32624476963228133,0.6537962712506449,0.31394329112918146,0.6128374306892674,0.1793878594572057,0.3241811141105143,0.6148484249352649,0.25208115262435016,0.1876879112526392,0.23180161146181769,0.12500507946859402
12,0.08467837775911585,0.2616290875064839,0.6163192555000986,0.40924041965881147,0.29553266162330016,0.28081952191026116,0.5320144711138404,0.6132579463823958,0.26334466960562153,0.573361117774461,0.20472809752885807,0.030878885907603702,0.6489684907717717,0.17396834048956195,0.07886232341544155,0.12220177139372221,0.04644101569637688
13,0.03618941937398108,0.290991256989469,0.6240562195631225,0.4197733977313584,0.24420611044553708,0.28750799213962097,0.35850934304547694,0.7000518738856727,0.33362195576331544,0.6682244569842567,0.33651988995841026,0.08908759822618614,0.6198011774779111,0.16659181417554242,0.08384234384633298,0.11723309723851787,0.05064532397992354
14,0.10172923215896379,0.31984126262217427,0.6974074818260922,0.5003052593472318,0.3008948130835423,0.37446335682413456,0.6979535135527646,0.6541202087647469,0.38624725541641836,0.6953770188416939,0.21521932553601625,0.16272118289318155,0.6980068179364713,0.16393486378077013,0.12204388120057075,0.1632773163413056,0.04051809522476037
15,0.18446736425128213,0.4108852389335542,0.624816642091709,0.39932287370360503,0.1831830581245971,0.25140469285940004,0.7356505414450407,0.6592688159305695,0.31991720164178095,0.6267560912778258,0.3032220079175596,0.18695796438791104,0.6449307642941041,0.17034133837338034,0.19359748777230676,0.28796979004045054,0.14881836578705354
16,0.2536186044243912,0.47842728509334337,0.5722221148497826,0.38656158108628613,0.15237691803191497,0.18809434833120897,0.6739148414420963,0.5923275637827867,0.32536114417586565,0.5535776900405056,0.2917403923875145,0.2593517179164845,0.58594310456255,0.18165660240962325,0.20915497647321857,0.281395952703114,0.2141131362995813
17,0.45832849723220515,0.6314610867489022,0.5909741551931909,0.3527426175987164,0.11471124926413427,0.1477913624445639,0.52081754524871,0.683734538058812,0.4358783227957922,0.588094065608234,0.2861737102155154,0.532499433129653,0.6096764158470861,0.35055704418246225,0.4467673258412347,0.4622575219755115,0.5171237221040065
