,precision,recall,f1-score,support
ABC,0.8462686567164179,0.6509758897818599,0.7358857884490589,871.0
MX,0.2761904761904762,0.5296803652968036,0.36306729264475746,219.0
accuracy,0.6266055045871559,0.6266055045871559,0.6266055045871559,0.6266055045871559
macro avg,0.561229566453447,0.5903281275393317,0.5494765405469082,1090.0
weighted avg,0.7317300131061599,0.6266055045871559,0.6609800539709471,1090.0

TSS,0.12245913290689414
HSS1,0.6925373134328359
HSS2,-0.5956469839942149
GS,-0.28162413749132187
ORSS,-62624
SEDI,0.20337622956951157
