,precision,recall,f1-score,support
ABC,0.831758034026465,0.505166475315729,0.6285714285714286,871.0
MX,0.23172905525846701,0.593607305936073,0.3333333333333333,219.0
accuracy,0.5229357798165137,0.5229357798165137,0.5229357798165137,0.5229357798165137
macro avg,0.531743544642466,0.549386890625901,0.4809523809523809,1090.0
weighted avg,0.7112017529712433,0.5229357798165137,0.5692529488859764,1090.0

TSS,0.06348708928493196
HSS1,0.6635160680529301
HSS2,6.521439827486105
GS,-0.5115750366274032
ORSS,-76718
SEDI,0.10821376366304129
