,Unnamed: 0,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf,xray_class,is_coincident
1990,1990,640.2542372881356,2364.576271186441,52.60338983050848,64.69152542372882,100.54406779661016,104.67796610169492,-0.006793271186440678,0.009036101694915252,12162.71186440678,44.974576271186436,4.817627118644069,15254067796610.17,45.952542372881354,1.1471186440677968e+24,4411.35593220339,84406779661016.95,4.544576271186442e+22,283.11864406779665,85872.8813559322,12.272881355932205,X,False
2087,2087,125.87430508474577,2935.2745762711866,52.505135593220345,67.01898305084745,108.0837288135593,110.7459322033898,0.1580282372881356,-0.0016310827118644065,8836.561016949154,43.20013559322033,4.722559322033899,10323225423728.814,42.16796610169492,9.061986440677964e+23,4208.87627118644,87746610169491.53,4.583486440677965e+22,773.1637288135596,35276.03389830508,37.7637627118644,C,False
2104,2104,264.77933898305093,2503.3898305084745,36.13184745762711,49.37822033898305,103.71869491525423,106.80771186440676,-0.05434096610169492,0.003130422033898305,4266.218644067797,29.02257627118644,4.579030508474576,10068353728813.56,16.13227118644068,4.939091525423728e+23,3728.7,75740627118644.06,5.6195389830508484e+22,1315.4694915254238,5861.572881355932,94.95581355932205,C,False
2123,2123,354.5084745762712,902.7796610169493,31.330508474576273,39.62033898305084,91.6237288135593,95.94745762711864,-0.05670922033898305,0.006854067796610169,3914.576271186441,24.359322033898298,4.08406779661017,17901694915254.24,12.133898305084744,2.6905084745762705e+23,1902.033898305085,36105084745762.71,3.5993220338983056e+22,119.83389830508476,1126.9830508474574,14.788474576271186,M,False
2152,2152,379.4406779661017,904.8813559322034,32.79491525423729,47.78983050847458,111.98305084745763,113.20338983050848,-0.18759118644067801,0.010739152542372885,3591.35593220339,27.383050847457625,4.0328813559322025,20828813559322.035,11.458983050847454,1.687627118644068e+23,1485.4237288135596,30203389830508.477,2.3269491525423727e+22,524.3050847457627,1195.4406779661015,63.33728813559321,M,False
2190,2190,2019.884745762712,4409.3983050847455,55.40977966101694,57.83006779661017,91.34161016949152,96.81850847457626,0.1988998305084746,0.015311474576271187,16548.457627118645,48.48416949152542,4.967350847457627,67506440677966.1,51.4862033898305,2.899925423728814e+24,7036.730508474577,139286610169491.52,8.60173559322034e+22,332.1461016949152,197249.3220338983,9.13971694915254,C,False
2197,2197,1124.8855932203392,3405.5576271186437,44.90047457627117,48.99618644067796,90.33023728813559,95.92976271186441,-0.05135601389830508,0.009974783050847456,13287.254237288138,37.53332203389831,4.902981355932203,38102084745762.71,35.23498305084746,1.9911220338983047e+24,5281.427118644068,99895118644067.8,8.166938983050845e+22,309.1805084745763,83501.86440677966,11.012932203389832,C,False
2217,2217,1049.1355932203392,1644.7457627118647,39.627118644067785,40.43898305084746,78.98813559322035,84.00847457627117,-0.10657457627118644,-0.013228813559322036,8210.677966101695,31.916949152542376,4.511525423728814,48701694915254.24,25.267796610169487,8.650677966101696e+23,3029.152542372881,56294915254237.29,5.4693220338983045e+22,298.6271186440678,19289.830508474573,18.501694915254237,M,False
2283,2283,335.3066101694916,2449.303389830508,43.01371186440679,48.614847457627114,95.24306779661016,98.73350847457628,-0.011775761694915256,-0.0037244288135593225,7755.3661016949145,36.05501694915254,4.540144067796611,12457932203389.83,29.956169491525426,9.348838983050846e+23,3644.345762711864,79013610169491.53,5.775062711864408e+22,115.5430508474576,3562.0237288135595,6.2270355932203385,C,False
2459,2459,30.24814745762712,423.52593220338974,31.572084745762712,35.74930508474576,85.55845762711864,88.90135593220337,-0.09885819661016948,-0.0010340448474576269,3176.725423728814,26.106220338983054,3.9364016949152543,1936401694915.2544,11.741772881355931,1.1980627118644067e+23,842.7859322033897,17776711864406.78,1.7709728813559325e+22,278.75186440677965,483.8845762711865,43.856288135593225,B,False
2463,2463,218.7322033898305,756.0935593220338,32.06779661016949,47.86389830508475,116.6703559322034,116.59144067796608,0.000976830508474575,-0.008020035593220341,2421.318644067797,26.63896610169491,3.2278237288135587,9339862711864.406,8.700067796610169,8.852452542372878e+22,1110.449152542373,23747322033898.305,1.73491186440678e+22,175.26288135593222,253.2272881355933,34.98330508474577,B,False
2516,2516,294.5294915254237,2341.1677966101693,49.787186440677964,57.576898305084754,100.48710169491524,102.34723728813556,-0.10453387966101696,-0.00495504406779661,13608.28813559322,42.46342372881356,4.306210169491525,6963718644067.798,41.06869491525423,1.0784338983050848e+24,2764.2796610169485,56311372881355.93,4.0946e+22,573.9967796610172,3952.389830508475,25.633796610169487,C,False
2523,2523,50.07684576271187,1008.6071186440677,34.85228813559323,29.82627118644068,70.33527118644068,72.39886440677967,-0.11476496610169493,-0.0008293997966101695,7081.67627118644,29.1781186440678,4.240828813559322,3532259322033.8984,18.73845762711865,5.679150847457628e+23,1661.9084745762714,32115779661016.95,3.978913559322033e+22,561.4886440677965,14039.871186440676,37.515661016949146,B,False
2540,2540,161.85999999999996,944.8284745762712,51.30030508474577,54.547101694915256,94.46764406779666,97.51759322033895,0.015517371186440681,-0.005833245762711865,11223.29322033898,43.67005084745762,3.7746644067796624,2998404915254.2373,43.577593220338976,4.14944406779661e+23,1174.786440677966,25980627118644.066,1.7828101694915256e+22,99.06176271186442,5987.420338983052,6.302315254237289,B,False
2590,2590,506.7615254237288,617.5727118644068,35.67416949152542,46.28661016949153,106.3677966101695,106.64152542372881,0.3633967796610169,0.019754016949152544,5415.87627118644,30.057440677966103,2.223366101694916,16538830508474.574,16.96449152542373,1.845103389830509e+23,1167.8,21533254237288.137,1.7007932203389828e+22,515.2986440677964,18114.389830508477,30.24252542372881,C,False
2592,2592,88.02415254237292,283.9320338983051,27.205322033898312,31.585237288135595,75.32988135593219,78.47823728813559,0.1315156372881356,0.004812877966101695,2790.127118644068,21.112881355932203,0.0,3645810169491.525,6.914149152542372,6.892206779661017e+22,577.8715254237287,9574067796610.17,1.2455113559322036e+22,605.1925423728812,2502.4718644067802,57.24038983050848,B,False
2681,2681,27.51931016949153,389.8816949152541,27.18069491525424,28.732796610169487,58.290169491525404,66.08049152542372,-0.10023543847457628,0.0006439156779661018,2637.8135593220345,22.306881355932198,4.705805084745763,1496636610169.4917,5.6981016949152545,7.502589830508476e+22,491.86203389830496,8576993220338.982,1.5318474576271182e+22,78.06727627118644,127693.15254237287,4.634927118644066,C,False
2748,2748,1133.933559322034,1017.2281355932204,47.12128813559321,57.2688474576271,94.53535593220343,105.09927118644066,0.0370012372881356,0.027615815254237296,11934.033898305082,41.37920338983051,4.75533559322034,44702669491525.42,38.584983050847455,6.435528813559322e+23,2701.2152542372887,47126966101694.91,2.8450033898305087e+22,152.28288135593218,34739.201694915246,8.387420338983054,B,False
2750,2750,60.88486440677965,600.9394915254237,47.86535593220338,42.16401694915255,79.10150847457628,83.43740677966103,-0.1196438152542373,-0.0022528203389830513,10696.874576271186,41.82850847457628,3.829906779661017,3345972372881.3564,39.33698305084745,3.830827118644068e+23,1040.9547457627118,21916254237288.137,1.7124881355932202e+22,7.062525423728813,0.0,0.5734932203389831,B,False
2753,2753,162.68953488372094,986.039069767442,29.65113953488372,35.74579069767442,71.44886046511628,77.01444186046511,-0.02530336813953488,0.002623211627906977,3156.9441860465117,23.43027906976744,4.0822488372093035,5284809302325.581,8.980502325581394,2.6008209302325576e+23,1898.1604651162786,35083255813953.49,4.4309046511627915e+22,137.74327906976742,30.56586046511628,53.12432558139536,C,False
2823,2823,197.72694915254243,1398.540677966102,45.77184745762713,47.335203389830504,80.13625423728813,86.87184745762713,-0.06911741355932204,-0.003473918644067797,9896.372881355932,39.17967796610169,4.635994915254238,4887804237288.137,36.426559322033896,7.477232203389831e+23,2594.428813559322,47723033898305.09,4.112830508474576e+22,253.191186440678,14048.0,12.716627118644071,B,False
2824,2824,228.86050847457625,1294.0711864406778,50.001237288135606,49.616745762711865,83.69086440677967,88.74300000000002,0.016691043050847457,-0.004514225423728814,11103.618644067798,42.372016949152545,4.432908474576269,5116515254237.288,43.92127118644068,7.320055932203388e+23,2148.023728813559,43649745762711.87,3.4780711864406783e+22,272.994406779661,15099.430508474576,13.528288135593222,B,False
2832,2832,276.17084745762713,1047.5905084745764,45.66620338983051,47.236237288135605,88.43162711864406,92.286,-0.08870968813559321,-0.006856872881355932,9591.701694915257,38.74181355932203,4.469113559322033,9663661016949.152,35.878898305084746,5.138938983050848e+23,1613.7999999999995,33263355932203.39,2.694259322033898e+22,285.55220338983054,10733.020338983051,17.47549152542373,B,False
2884,2884,185.70027118644063,419.3666101694915,55.53913559322035,73.17679661016949,113.5969491525424,113.83033898305084,0.2275035084745763,-0.012887028813559322,8796.133898305085,43.830254237288145,3.9724338983050846,4689333898305.085,44.40210169491526,1.6932e+23,875.6947457627119,17092779661016.95,9.110744067796612e+21,199.98966101694919,5356.466101694914,17.211559322033903,B,False
2887,2887,50.51896610169493,67.25247457627118,31.219932203389824,43.55469491525424,89.58986440677963,117.12333898305084,0.21479702372881354,0.003005808305084746,4686.7406779661,27.188508474576274,3.240330508474576,2270455084745.7627,12.651942372881356,3.3227915254237288e+22,263.2477966101696,4533938983050.848,3.9043949152542377e+21,0.0,0.0,0.0,C,False
2930,2930,399.6759322033897,2197.593220338983,48.89510169491525,63.75994915254238,110.91722033898306,110.83962711864409,0.4116935593220338,0.008842049152542372,7379.8406779661,39.15093220338983,3.8801372881355927,10362503389830.508,34.5433220338983,4.4432237288135605e+23,2238.013559322034,48284220338983.06,2.65542372881356e+22,519.654406779661,5863.8,33.293067796610174,B,False
2999,2999,6.7765089830508485,533.6194915254238,52.3294406779661,37.49127118644068,57.53455932203389,65.46286440677966,-0.05682179993220339,5.5011167796610156e-05,15286.762711864409,45.778949152542374,4.23305593220339,4169438983050.848,48.47633898305085,4.814506779661017e+23,938.0640677966103,15120423728813.56,1.6927830508474573e+22,503.77220338983045,13328.733898305083,34.82705762711865,C,False
3022,3022,123.27796610169493,935.9152542372881,51.41355932203391,57.70338983050848,95.20847457627121,98.9762711864407,0.1327271186440678,-0.003577627118644068,10692.372881355932,43.96101694915254,4.255423728813559,5371355932203.39,44.862711864406776,4.891525423728814e+23,1663.728813559322,34332203389830.51,2.3015254237288136e+22,260.52542372881356,11298.305084745763,15.222033898305082,M,False
3053,3053,315.28644067796614,1411.0576271186442,41.74091525423729,44.707559322033894,80.68254237288134,86.98786440677965,0.0476342627118644,-0.004866518644067797,8650.298305084745,36.186491525423726,4.586430508474575,18392271186440.68,28.362067796610173,7.489484745762712e+23,2644.069491525424,50810440677966.1,4.61574406779661e+22,270.942033898305,10157.950847457629,17.465084745762713,B,False
3073,3073,304.2881355932203,1587.7966101694915,50.379661016949136,62.2322033898305,106.26949152542372,108.24237288135592,0.29788135593220344,-0.008687288135593222,10149.661016949152,40.82542372881356,4.0438983050847455,10820677966101.695,38.79830508474578,4.728135593220339e+23,1727.627118644068,36796610169491.52,2.220169491525423e+22,722.3220338983051,13525.762711864409,45.39322033898304,M,False
3090,3090,506.72966101694914,1394.3796610169488,42.650728813559326,62.743372881355924,118.815593220339,122.70728813559322,0.2957511694915254,0.017965813559322037,4838.10338983051,34.34489830508475,4.303381355932204,22960694915254.24,24.766169491525424,1.810028813559322e+23,1580.0474576271188,33226220338983.05,1.6246847457627122e+22,91.46120338983049,6099.449152542372,10.063062711864404,C,False
3177,3177,151.58813559322036,1647.7966101694915,47.00677966101694,63.554237288135596,111.42372881355931,115.55932203389831,0.03815354237288135,-0.002804576271186441,7510.50847457627,39.34745762711865,4.532372881355934,2576645762711.8643,34.85423728813559,5.401694915254237e+23,2911.35593220339,58872881355932.2,3.5077966101694915e+22,320.06779661016947,21489.830508474573,18.103389830508476,M,False
3178,3178,39.793898305084745,975.4745762711864,28.53389830508474,30.15084745762712,73.72372881355932,82.12542372881356,-0.12102033898305085,-0.0003445033898305085,2691.35593220339,22.50169491525424,4.795254237288135,2760966101694.915,8.375593220338983,1.6857796610169492e+23,1235.8813559322036,23064406779661.016,2.806440677966101e+22,217.10847457627116,123520.33898305085,9.895932203389831,M,False
3197,3197,65.65510169491525,390.0993220338983,41.9518813559322,42.396186440677965,87.23391525423729,89.92910169491526,0.07884842033898304,-0.003645572881355932,9435.020338983048,36.136508474576274,3.734683050847457,6536905084745.763,29.217016949152544,2.27561186440678e+23,679.7879661016949,14103881355932.205,1.2040932203389828e+22,21.623593220338982,588.7864406779662,2.14893220338983,B,False
3213,3213,31.799084745762716,477.01694915254234,29.579661016949157,35.14237288135593,78.04745762711866,81.75932203389833,-0.08643559322033899,-5.9507796610169496e-05,2849.6610169491523,22.630508474576267,4.022881355932204,2822135593220.339,8.29084745762712,1.6418644067796612e+23,1327.457627118644,25725423728813.56,2.9755932203389834e+22,102.31016949152544,537.5084745762712,21.175084745762714,M,False
3226,3226,143.3812372881356,1659.569491525424,48.62347457627119,59.33315254237289,104.13298305084743,104.30305084745764,0.20757450847457629,0.0023678118644067797,5382.054237288135,40.45649152542373,4.589613559322034,17652169491525.42,35.55642372881356,4.303061016949152e+23,2680.8593220338985,68159220338983.06,3.019784745762712e+22,202.44813559322034,11950.984745762713,14.408406779661016,C,False
3255,3255,103.93353559322037,765.3333898305084,54.934508474576276,78.00798305084747,110.91559322033899,119.03949152542371,0.17180783050847456,0.004552609762711865,11111.572881355933,44.70638983050848,4.573603389830509,3538269491525.424,44.80391525423728,3.26322372881356e+23,1742.7881355932204,31699576271186.44,1.3355118644067796e+22,134.64830508474577,22472.583050847457,9.166762711864411,C,False
3280,3280,298.46084745762715,1451.6661016949154,51.64261016949152,55.277050847457616,86.7312033898305,92.98528813559322,0.014513403389830513,-0.005477361016949153,12956.745762711862,45.01438983050847,4.652454237288136,5647922372881.355,46.480135593220346,9.375133898305084e+23,2573.022033898305,51174118644067.8,3.896630508474577e+22,266.93050847457624,38607.457627118645,11.82891525423729,C,False
3319,3319,653.4067796610168,2867.4576271186443,40.38813559322034,35.011864406779665,67.12372881355932,80.3271186440678,0.1146084745762712,0.006399152542372881,8322.033898305084,34.11525423728814,4.633728813559323,30386440677966.1,27.140677966101688,1.1437966101694916e+24,3775.254237288136,64233898305084.74,7.409322033898306e+22,413.864406779661,31177.966101694918,19.06322033898305,M,False
3335,3335,1107.3042372881357,4280.823728813561,48.786254237288134,55.3621694915254,97.42132203389829,102.8641186440678,0.13021666101694918,0.007516318644067797,12235.88474576271,39.51152542372881,5.1098423728813565,56471932203389.83,40.68750847457628,2.3941966101694915e+24,7445.701694915255,148230677966101.7,9.842354237288136e+22,577.7569491525422,220320.6779661017,16.961932203389832,C,False
3341,3341,347.27118644067804,1439.4915254237287,41.72203389830509,29.155932203389835,54.45762711864407,64.97796610169492,-0.056644576271186436,0.004633728813559322,8745.254237288136,30.89830508474577,4.795254237288135,23762711864406.78,26.33728813559322,8.512881355932203e+23,1980.0,36144067796610.17,5.0937288135593215e+22,351.0,71871.18644067796,17.44576271186441,M,False
3416,3416,201.49147457627117,915.8061016949154,55.00681355932203,71.38801694915254,108.11389830508472,113.24796610169493,0.13221845762711865,-0.006651832203389831,10192.49152542373,45.35481355932204,4.530940677966102,7375352542372.883,45.86922033898306,4.099255932203389e+23,1812.7237288135595,37550661016949.16,1.7734e+22,214.61864406779662,22809.13559322034,12.811898305084744,B,False
3431,3431,278.68813559322035,1069.845593220339,34.72274576271186,43.010847457627115,98.39584745762713,99.51098305084743,-0.2010337118644068,-0.005477525423728814,3950.5,29.20438983050847,4.17702372881356,16689576271186.44,15.768813559322036,2.6796949152542373e+23,1927.289830508475,40631084745762.71,3.1705186440677964e+22,273.9640677966101,1636.7252542372878,31.680915254237288,C,False
3432,3432,41.945762711864425,1154.5762711864404,34.215254237288136,43.774576271186454,99.60677966101696,101.00508474576272,-0.06671050847457625,-0.00021108135593220342,4022.372881355932,28.983050847457623,4.241016949152543,3448338983050.848,15.381355932203386,2.711186440677966e+23,1986.2711864406774,42813559322033.9,3.2562711864406773e+22,311.0169491525424,1509.4237288135596,28.027118644067798,M,False
3491,3491,27.338719237288128,89.42679661016949,31.523813559322036,43.22522033898305,101.66506779661016,109.36925423728813,0.3180306232203389,-0.004522505483050846,2583.6050847457627,24.931745762711863,2.9654644067796614,1367212033898.3052,10.14104406779661,2.4376198305084753e+22,309.4030508474576,6075174576271.1875,4.3383949152542377e+21,0.0,0.0,0.0,B,False
3501,3501,66.69427118644067,696.7399999999999,27.768711864406782,31.38730508474577,83.80083050847458,84.64120338983051,-0.037847444067796616,-0.00139926,2391.6610169491532,22.62008474576271,3.697898305084746,2550416779661.017,7.035620338983049,1.517852542372881e+23,1227.4406779661015,26231779661016.95,2.995842372881356e+22,108.24949152542372,0.0,18.87584745762712,B,False
3502,3502,394.27118644067804,1328.1355932203392,35.445762711864404,54.064406779661006,111.16949152542372,115.3728813559322,0.09234606779661016,0.01026271186440678,4164.9152542372885,28.716949152542373,4.37593220338983,19850847457627.12,14.089830508474574,2.120677966101695e+23,1988.3050847457625,39986440677966.1,2.5094915254237287e+22,934.1525423728813,5429.322033898305,96.57118644067795,M,False
3509,3509,435.0003203389831,1490.607118644068,40.50130508474577,57.442983050847474,110.82686440677969,113.462,0.2472285254237288,0.00958490213559322,5167.994915254239,32.181644067796604,3.055332203389831,22525749152542.37,21.925223728813567,3.1020101694915255e+23,2196.8593220338985,44744389830508.48,2.844191525423729e+22,1009.2657627118646,16108.528813559322,81.63254237288133,C,False
3513,3513,90.30749152542371,475.71067796610174,30.208966101694923,34.11042372881356,76.12761016949152,81.18313559322034,-0.170852,0.002676198305084745,3006.9033898305092,23.084864406779662,1.2710457627118643,5648467796610.17,9.87872881355932,1.3562576271186445e+23,1033.955254237288,19222237288135.594,2.39362372881356e+22,537.0550338983049,146.7844610169491,152.7760338983051,C,False
3519,3519,41.48763389830509,1432.7779661016946,50.44952542372881,66.06833898305086,108.75762711864405,111.78508474576272,0.2130670847457627,-0.00091518593220339,7846.283050847458,40.71079661016949,4.225264406779661,4936047457627.118,38.110661016949145,3.528433898305085e+23,1739.0152542372875,37392203389830.51,2.0522169491525424e+22,252.21593220338985,9640.608474576273,18.320559322033894,B,False
3521,3521,29.123559322033906,139.39508474576272,32.3494406779661,36.40454237288135,69.42430508474575,72.332,-0.1941047288135593,0.002255154237288136,3553.776271186441,26.00137288135593,3.5152542372881364,1573848813559.3218,7.018808474576272,6.0928254237288144e+22,422.3089830508475,7111922033898.305,9.332003389830508e+21,147.09152542372885,135.9968474576271,38.180983050847466,B,False
3564,3564,21.04308423728813,690.1918644067796,41.97706779661017,52.96298305084746,109.7569491525424,108.64389830508472,0.3721886610169491,-0.0009897069830508477,7358.8677966101695,35.04259322033898,3.757693220338983,4006216949152.543,26.679728813559322,2.0648830508474578e+23,898.0452542372881,20002508474576.27,1.3082999999999995e+22,148.62152542372885,622.0898305084746,14.683610169491525,C,False
3567,3567,73.96157627118643,976.079491525424,47.24435593220339,56.013406779661004,102.116593220339,104.14542372881357,0.0953176372881356,-0.002306116440677967,9116.233898305085,39.39557627118645,4.31125593220339,2077448474576.2712,35.89483050847458,3.9084677966101694e+23,1442.6881355932205,30953372881355.93,2.075598305084746e+22,176.63694915254237,11009.106779661015,12.01384745762712,B,False
3587,3587,82.61644067796608,1893.3898305084747,37.276271186440674,36.46779661016949,69.07118644067796,79.76610169491526,-0.007261864406779663,0.000814642372881356,7423.389830508475,31.52033898305084,4.533050847457628,7571932203389.83,22.042372881355934,9.47237288135593e+23,3655.254237288136,62284745762711.87,6.980847457627119e+22,229.47457627118644,7491.525423728814,18.313559322033907,M,False
3588,3588,228.0677966101695,950.7118644067797,46.71864406779661,50.69322033898306,97.1,98.2237288135593,0.5774830508474577,-0.008186271186440677,12274.915254237287,40.16101694915254,3.943389830508475,8387796610169.491,36.211864406779654,4.54677966101695e+23,1228.7118644067796,27803389830508.477,1.761186440677966e+22,191.13559322033902,2502.372881355933,13.3135593220339,M,False
3699,3699,115.22882983050846,543.8633898305085,31.113271186440677,34.7934406779661,77.47322033898305,81.02518644067798,-0.09410474203389828,-0.0027008998305084746,3789.1745762711867,22.74945762711864,4.126530508474576,7167898305084.746,11.597542372881355,2.18252372881356e+23,1377.4169491525424,26686576271186.44,2.973322033898305e+22,119.51118644067793,515.2145762711865,12.707220338983051,C,False
3706,3706,29.31077288135593,1115.949152542373,45.68174576271187,58.07333898305085,107.42169491525424,108.27559322033899,-0.09132024525423728,-0.00022127498305084747,6934.064406779662,37.467881355932214,4.126477966101695,3352788644067.7964,31.878271186440678,3.035050847457627e+23,1505.1491525423723,34845322033898.305,1.983333898305085e+22,155.6128813559322,3935.9406779661012,11.600966101694913,C,False
3753,3753,18.9455,677.7755932203389,34.77164406779661,38.83550847457627,82.04469491525423,84.92567796610169,-0.03590222542372882,3.7129661016949134e-05,4338.04406779661,29.346593220338985,3.9088898305084743,1763975084745.7627,16.13728813559322,2.294593220338983e+23,1340.613559322034,27350966101694.914,2.6125440677966107e+22,156.57799999999997,1536.8059322033898,16.06374745762712,B,False
3755,3755,224.9830508474576,1341.5254237288134,53.711864406779654,69.9864406779661,109.01694915254237,111.77966101694916,0.30939322033898303,0.007844406779661016,9400.50847457627,43.20677966101695,4.4498305084745775,9780508474576.273,42.06271186440679,3.58050847457627e+23,1683.3898305084747,33772881355932.203,1.6423728813559318e+22,65.51864406779661,12666.610169491523,4.882033898305084,X,False
3763,3763,249.2372881355932,1040.5593220338983,36.891525423728815,46.135593220338976,96.74576271186442,103.464406779661,0.008153050847457627,0.0057871186440677964,5954.406779661017,31.616949152542382,4.4586440677966115,13359661016949.152,19.459322033898303,3.405762711864407e+23,1910.1694915254238,38584745762711.87,2.8640677966101694e+22,94.94915254237291,3725.423728813559,7.5713559322033905,M,False
3811,3811,834.9637288135594,2770.6355932203387,43.19754237288136,56.71633898305085,101.71584745762716,110.85915254237287,-0.027723974576271185,0.007817925423728812,9206.184745762712,36.691440677966106,5.150464406779661,32324661016949.15,30.64635593220339,1.3098423728813562e+24,6064.908474576271,112968474576271.2,7.466286440677967e+22,542.8377966101693,61374.864406779656,23.266796610169497,B,False
3816,3816,207.62406779661018,2895.5627118644065,49.19366101694915,65.24186440677965,111.67203389830507,114.10322033898304,0.14362150847457625,-0.00271311186440678,7616.759322033899,39.58037288135593,4.721183050847459,9161561016949.152,36.919016949152564,7.732701694915255e+23,3939.142372881356,83372152542372.88,4.607155932203391e+22,795.6810169491526,28558.677966101695,42.40813559322034,C,False
3837,3837,126.3787,556.632,38.97959999999999,36.7113,67.48830000000001,77.9462,-0.029384779999999992,-0.00326279,6015.6,31.023000000000003,3.88359,4504190000000.0,22.5589,3.09484e+23,1231.37,21222300000000.0,2.81907e+22,591.235,1027.839,69.748,C,False
3847,3847,216.52064406779655,1304.7322033898304,44.999711864406784,57.8457627118644,107.84574576271187,110.3462711864407,0.2834688338983051,0.0017061169491525425,7639.018644067795,36.93661016949152,4.090352542372882,9426506779661.018,30.913067796610175,3.497727118644068e+23,1608.2796610169491,33451355932203.39,2.1639898305084743e+22,320.6261016949153,7105.5220338983045,24.851033898305094,B,False
3848,3848,42.42795022203389,1316.3525423728813,37.32569491525424,49.59503389830509,109.56355932203392,110.06949152542371,0.14262044237288132,-0.0010590188396610168,5244.379661016949,30.949898305084748,3.9982203389830513,3594024237288.136,19.690677966101696,2.766061016949152e+23,1514.3627118644067,33015237288135.594,2.583328813559321e+22,364.6838983050848,1561.1452542372886,35.221508474576275,C,False
3856,3856,19.243349152542372,490.0152542372881,52.08945762711865,63.38018644067797,103.65862711864406,104.86618644067795,0.4519104406779661,-0.001691075627118644,8565.000000000002,41.23835593220339,3.0953220338983054,2651705423728.813,42.18035593220338,1.2692728813559324e+23,484.187627118644,10937711864406.78,6.847683050847457e+21,252.34288135593224,1232.7057627118645,26.236576271186447,B,False
3866,3866,120.84188000000002,2498.56,54.6008,64.34036,99.12536,101.12164,0.03172706,0.0016664320000000002,9267.576,45.599959999999996,4.5925720000000005,12655940000000.0,47.5188,8.925928e+23,3588.9359999999997,80653360000000.0,4.220332000000001e+22,390.10000000000014,46700.12,18.14336,C,False
3871,3871,40.55625491525424,2808.56779661017,54.64196610169492,66.90957627118645,106.48474576271185,107.37881355932205,0.18433137288135595,-3.5124852542372884e-05,8693.550847457627,44.50828813559321,4.452861016949154,7504561016949.152,44.39894915254237,9.05500847457627e+23,4065.298305084746,88675000000000.0,4.434549152542374e+22,359.24118644067795,49625.4406779661,17.455694915254238,C,False
3872,3872,110.4849152542373,2671.35593220339,42.86271186440679,55.474576271186436,106.45762711864408,108.32203389830508,0.014675694915254238,-0.0011086135593220338,5516.949152542373,35.07627118644068,4.662372881355932,5353661016949.152,28.108474576271192,7.482881355932202e+23,4856.101694915255,100298305084745.77,6.284067796610169e+22,397.0677966101695,26764.406779661014,22.323728813559324,M,False
3877,3877,47.88181355932203,392.9798305084746,38.249254237288135,40.71381355932204,77.71661016949152,81.33393220338985,-0.2572586440677966,0.0023368898305084745,5948.920338983051,31.54837288135593,4.09483220338983,2891335593220.339,22.278457627118645,1.6114694915254238e+23,727.9259322033897,13295966101694.914,1.4697067796610171e+22,247.17305084745763,373.8233898305085,35.190355932203396,B,False
3884,3884,47.247423728813565,262.9059322033898,33.4916779661017,56.879694915254234,133.54372881355934,132.62932203389832,0.1109838813559322,-0.005510879661016949,2813.6949152542384,26.953508474576267,2.609657627118644,1282103220338.9832,10.564208474576272,3.231822033898305e+22,401.6057627118644,8280498305084.746,5.618747457627119e+21,232.6803389830509,175.0367796610169,48.31255932203391,B,False
3894,3894,53.36455923728814,793.5425423728814,40.91862711864407,40.16062711864407,72.92128813559323,79.97138983050847,-0.12045957457627117,-0.0012907239152542373,7751.8033898305075,33.823847457627124,4.2087135593220335,2657600000000.0,26.6660847457627,4.266166101694915e+23,1633.4237288135596,30492542372881.355,2.971857627118644e+22,187.48644067796607,1759.2079661016949,15.980847457627116,C,False
3905,3905,143.11220338983048,846.203220338983,54.6103559322034,61.9987966101695,100.21318644067794,102.4484745762712,0.3478504237288136,-0.008888989830508473,11578.264406779661,42.61955932203391,3.3524322033898293,3037566101694.915,46.928762711864394,2.4832508474576262e+23,700.9067796610168,15551135593220.34,1.0166664406779659e+22,150.38762711864408,642.9474576271185,12.396761016949153,B,False
3929,3929,960.8983050847456,1470.677966101695,57.06610169491525,64.27627118644067,90.25593220338983,99.97796610169493,0.11887966101694915,0.01916271186440678,16791.525423728814,49.79322033898306,4.8952542372881345,36969491525423.73,54.97288135593221,1.1179661016949151e+24,3302.0338983050847,61179661016949.16,3.4020338983050844e+22,229.86440677966098,78993.22033898305,9.110847457627118,M,False
3930,3930,673.9152542372881,1294.0677966101696,59.561016949152545,58.255932203389825,83.18305084745761,89.13898305084746,-0.01727661016949153,0.015335593220338985,15381.35593220339,51.89152542372882,4.576440677966102,30035593220338.984,59.2542372881356,8.979830508474577e+23,2210.169491525424,44442372881355.93,2.727118644067797e+22,253.9322033898305,39784.74576271186,11.66779661016949,M,False
3940,3940,67.70392389830509,1704.0694915254235,48.10398305084746,59.0542372881356,105.80949152542374,110.96305084745762,0.08893870000000002,-0.0011498833576271187,8801.542372881357,40.97723728813561,4.7062728813559325,2942378644067.7964,38.623474576271185,6.486657627118644e+23,2825.428813559322,56401186440677.97,3.611198305084746e+22,570.003220338983,16969.355932203387,33.57683050847457,B,False
3955,3955,658.4745762711865,2466.779661016949,42.60169491525424,44.7864406779661,84.07966101694916,89.57796610169491,0.07867118644067797,-0.005405762711864407,8692.033898305084,36.96779661016948,4.868135593220339,17966779661016.95,30.222033898305092,1.4040677966101694e+24,5074.9152542372885,102003389830508.48,8.291186440677967e+22,302.93220338983053,30781.355932203387,12.038983050847454,M,False
