,precision,recall,f1-score,support
ABC,0.7557522123893805,0.46062567421790723,0.5723860589812333,927.0
MX,0.16943521594684385,0.425,0.24228028503562946,240.0
accuracy,0.45329905741216797,0.45329905741216797,0.45329905741216797,0.45329905741216797
macro avg,0.4625937141681122,0.4428128371089536,0.4073331720084314,1167.0
weighted avg,0.6351728815014552,0.45329905741216797,0.5044979820772532,1167.0

TSS,-0.07481257166377564
HSS1,0.511504424778761
HSS2,11.993567540821381
GS,-0.5396768294510895
ORSS,-138000
SEDI,-0.12603723865046582
