,precision,recall,f1-score,support
ABC,0.8267857142857142,0.4994606256742179,0.6227303295225286,927.0
MX,0.2355848434925865,0.5958333333333333,0.33766233766233766,240.0
accuracy,0.519280205655527,0.519280205655527,0.519280205655527,0.519280205655527
macro avg,0.5311852788891503,0.5476469795037756,0.48019633359243313,1167.0
weighted avg,0.7052019876444541,0.519280205655527,0.5641045214278878,1167.0

TSS,0.062370557778300695
ORSS,-90016
SEDI,0.10552243406847807
