,precision,recall,f1-score,support
ABC,0.7548891786179922,0.6245954692556634,0.6835891381345927,927.0
MX,0.13,0.21666666666666667,0.1625,240.0
accuracy,0.5407026563838904,0.5407026563838904,0.5407026563838904,0.5407026563838904
macro avg,0.4424445893089961,0.42063106796116506,0.4230445690672963,1167.0
weighted avg,0.6263772652775311,0.5407026563838904,0.5764242768215659,1167.0

TSS,-0.11511082138200779
HSS1,0.5097783572359843
HSS2,-0.8287867078825344
GS,-0.31072667048732866
ORSS,-130848
SEDI,-0.20071270753296372
