,precision,recall,f1-score,support
ABC,0.8082474226804124,0.45109321058688145,0.5790251107828656,869.0
MX,0.22690437601296595,0.6008583690987125,0.32941176470588235,233.0
accuracy,0.4827586206896552,0.4827586206896552,0.4827586206896552,0.4827586206896552
macro avg,0.5175758993466891,0.525975789842797,0.454218437744374,1102.0
weighted avg,0.6853318783305803,0.4827586206896552,0.5262484232729407,1102.0

TSS,0.03515179869337837
HSS1,0.6164948453608248
HSS2,3.6869743672286814
GS,-0.5199943547099176
ORSS,-88722
SEDI,0.05902561956935243
