,precision,recall,f1-score,support
ABC,0.8062330623306233,0.7247259439707674,0.7633098139833228,821.0
MX,0.24414715719063546,0.33796296296296297,0.283495145631068,216.0
accuracy,0.6441658630665381,0.6441658630665381,0.6441658630665381,0.6441658630665381
macro avg,0.5251901097606294,0.5313444534668652,0.5234024798071953,1037.0
weighted avg,0.6891544167084079,0.6441658630665381,0.6633677036997288,1037.0

TSS,0.05038021952125871
HSS1,0.6124661246612466
HSS2,-0.1385863441748669
GS,-0.1219666112099135
ORSS,-64636
SEDI,0.08336435765251084
