,precision,recall,f1-score,support
ABC,0.8414376321353065,0.4569460390355913,0.5922619047619048,871.0
MX,0.233387358184765,0.6575342465753424,0.3444976076555024,219.0
accuracy,0.4972477064220184,0.4972477064220184,0.4972477064220184,0.4972477064220184
macro avg,0.5374124951600358,0.5572401428054669,0.4683797562087036,1090.0
weighted avg,0.7192697330571701,0.4972477064220184,0.5424817386460312,1090.0

TSS,0.0748249903200715
HSS1,0.6828752642706131
HSS2,2.521057413323174
GS,-0.56281707322099
ORSS,-70950
SEDI,0.1284261114976391
