,precision,recall,f1-score,support
ABC,0.8333333333333334,0.6027554535017221,0.6995336442371751,871.0
MX,0.24782608695652175,0.5205479452054794,0.33578792341678937,219.0
accuracy,0.5862385321100917,0.5862385321100917,0.5862385321100917,0.5862385321100917
macro avg,0.5405797101449276,0.5616516993536007,0.5176607838269822,1090.0
weighted avg,0.7156947214466162,0.5862385321100917,0.6264507884026207,1090.0

TSS,0.08115942028985512
ORSS,-72660
SEDI,0.13662060414334226
