,precision,recall,f1-score,support
ABC,0.7908653846153846,0.4007308160779537,0.5319320937752626,821.0
MX,0.20772946859903382,0.5972222222222222,0.3082437275985663,216.0
accuracy,0.4416586306653809,0.4416586306653809,0.4416586306653809,0.4416586306653809
macro avg,0.4992974266072092,0.49897651915008795,0.4200879106869144,1037.0
weighted avg,0.6694021658501659,0.4416586306653809,0.48533933862177525,1037.0

TSS,-0.001405146785581568
HSS1,0.5817307692307693
HSS2,2.442241107963488
GS,-0.5751033057851237
ORSS,-85608
SEDI,-0.0023632658474705454
