,precision,recall,f1-score,support
ABC,0.7058823529411765,0.42857142857142855,0.5333333333333333,56.0
MX,0.2558139534883721,0.5238095238095238,0.34375,21.0
accuracy,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453
macro avg,0.4808481532147743,0.47619047619047616,0.43854166666666666,77.0
weighted avg,0.5831364258176844,0.45454545454545453,0.4816287878787879,77.0

TSS,-0.03830369357045138
HSS1,0.4117647058823529
HSS2,-4.045871559633031
GS,-0.3383545770567786
ORSS,-640
SEDI,-0.059542170725258574
