,precision,recall,f1-score,support
ABC,0.8594890510948905,0.5407577497129736,0.6638477801268499,871.0
MX,0.26199261992619927,0.6484018264840182,0.3731931668856767,219.0
accuracy,0.5623853211009174,0.5623853211009174,0.5623853211009174,0.5623853211009174
macro avg,0.5607408355105449,0.594579788098496,0.5185204735062633,1090.0
weighted avg,0.7394416029976948,0.5623853211009174,0.6054502018701372,1090.0

TSS,0.12148167102108975
HSS1,0.718978102189781
HSS2,16.30620707528841
GS,-0.46456078268109885
ORSS,-61600
SEDI,0.20638511514355326
