,precision,recall,f1-score,support
ABC,0.7548476454293629,0.6257175660160735,0.6842435655994978,871.0
MX,0.11413043478260869,0.1917808219178082,0.14310051107325383,219.0
accuracy,0.5385321100917431,0.5385321100917431,0.5385321100917431,0.5385321100917431
macro avg,0.43448904010598577,0.40874919396694087,0.41367203833637584,1090.0
weighted avg,0.6261163893452901,0.5385321100917431,0.575518493176335,1090.0

TSS,-0.13102191978802846
HSS1,0.5096952908587258
HSS2,-0.8924028700142589
GS,-0.32469927737009735
ORSS,-115404
SEDI,-0.2323845814548233
