,precision,recall,f1-score,support
ABC,0.7987804878048781,0.45120551090700345,0.5766691122523845,871.0
MX,0.20066889632107024,0.547945205479452,0.2937576499388005,219.0
accuracy,0.4706422018348624,0.4706422018348624,0.4706422018348624,0.4706422018348624
macro avg,0.49972469206297415,0.49957535819322774,0.4352133810955925,1090.0
weighted avg,0.6786094432773974,0.4706422018348624,0.51982726798938,1090.0

TSS,-0.0005506158740516964
HSS1,0.5975609756097561
HSS2,3.6083041520760366
GS,-0.5709969441444752
ORSS,-94644
SEDI,-0.0009374323854812878
