,precision,recall,f1-score,support
ABC,0.8131868131868132,0.45066991473812423,0.5799373040752351,821.0
MX,0.22508591065292097,0.6064814814814815,0.32832080200501257,216.0
accuracy,0.4831243972999036,0.4831243972999036,0.4831243972999036,0.4831243972999036
macro avg,0.5191363619198671,0.5285756981098029,0.45412905304012385,1037.0
weighted avg,0.6906894217236302,0.4831243972999036,0.527527309429943,1037.0

TSS,0.038272723839734124
HSS1,0.6263736263736264
HSS2,3.3267245951127977
GS,-0.5345584564643239
ORSS,-76670
SEDI,0.06461030843693134
