,precision,recall,f1-score,support
ABC,0.8411078717201166,0.6624569460390356,0.7411689145793192,871.0
MX,0.2722772277227723,0.502283105022831,0.35313001605136435,219.0
accuracy,0.6302752293577981,0.6302752293577981,0.6302752293577981,0.6302752293577981
macro avg,0.5566925497214444,0.5823700255309333,0.5471494653153418,1090.0
weighted avg,0.7268198799445034,0.6302752293577981,0.6632051358842531,1090.0

TSS,0.11338509944288888
HSS1,0.6822157434402333
HSS2,-0.48290402351119605
GS,-0.2602714638174944
ORSS,-64092
SEDI,0.1881938828662345
