,precision,recall,f1-score,support
ABC,0.7561904761904762,0.45579793340987373,0.5687679083094557,871.0
MX,0.16106194690265488,0.4155251141552511,0.23214285714285712,219.0
accuracy,0.44770642201834865,0.44770642201834865,0.44770642201834865,0.44770642201834865
macro avg,0.4586262115465655,0.4356615237825624,0.4004553827261564,1090.0
weighted avg,0.636618780856501,0.44770642201834865,0.5011340677539647,1090.0

TSS,-0.08274757690686896
HSS1,0.5123809523809524
HSS2,7.932518017034296
GS,-0.5661460027064735
ORSS,-121344
SEDI,-0.1404072544704618
