,precision,recall,f1-score,support
ABC,0.8275261324041812,0.5124056094929881,0.6329113924050632,927.0
MX,0.23777403035413153,0.5875,0.3385354141656663,240.0
accuracy,0.5278491859468724,0.5278491859468724,0.5278491859468724,0.5278491859468724
macro avg,0.5326500813791564,0.5499528047464941,0.4857234032853648,1167.0
weighted avg,0.7062403530622686,0.5278491859468724,0.5723713454663698,1167.0
