MX Recall,0.5083333333333333,0.6458333333333334,0.5041666666666667,0.49583333333333335,0.48333333333333334,0.5625,0.5166666666666667,0.42083333333333334,0.65,0.5375,0.75,0.5,0.5875,0.5583333333333333,0.6583333333333333,0.6416666666666667,0.6,0.43333333333333335,0.4791666666666667,0.21666666666666667
True Skill Score (TSS),0.12012372611765298,0.07199635325733966,0.006600049346163428,-0.03715672824467209,-0.07712369597615498,-0.025965926376635196,-0.016334677824168975,-0.07895804664620165,0.12657290895632856,0.04180382797620441,0.10141113048993178,0.07688056792027742,0.06530016275831274,0.09535906146075646,0.08855385200052246,0.06164260576025282,0.06371368867174854,-0.04394648357591291,0.11088502947962064,-0.12088174387624107
Odds Ratio Skill Score (ORSS),-73632,-84660,-109004,-123904,-137640,-116970,-116464,-139556,-71064,-97458,-67440,-85920,-89496,-81408,-79704,-87548,-89472,-126208,-75000,-134232
Symmetric Extremal Dependence Index (SEDI),0.19770778782197956,0.12241081188892455,0.011149085025554867,-0.06260437461128535,-0.12897796547882986,-0.043691424193171714,-0.027567018979685925,-0.1329802113618624,0.2131946319312072,0.07053864059801608,0.1753356721555689,0.12834017571737114,0.11034143567506939,0.15950075280276282,0.15059653682426447,0.1048081354165859,0.107826453877696,-0.07428939938183238,0.18241419067773068,-0.21076653445141857
