,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX
0,,,,,,,,,,,,,,,,,
1,0.6537225467589703,0.02950950581561505,0.9488391125424028,1.0,1.0,0.9998637853598574,0.8047007574320227,0.5804991566876404,0.3332898173418713,0.891305672556347,0.040707484412995786,0.33605845536430035,0.7263249040386377,0.1439681535298028,0.02540772151637216,0.05342401573919029,0.005984484056299509
2,0.4585500077250317,0.01358543578094179,1.0,0.9844699564136831,0.9738650145910085,0.9464758952796551,0.8974408606353463,0.5867085701479613,0.30418665402659556,0.8759948617690909,0.1169690327016901,0.10028055815487726,0.7413771569931326,0.11885119099754916,0.02052425821170689,0.06086730240542246,0.005987503606951423
3,0.48363612218685714,0.010377467480670746,0.9709453261746348,0.9324411623875796,0.9557341685864326,0.9503751384726692,0.8442142190005795,0.7945470894649513,0.36762356349167297,0.9468939530403655,0.09914821955945466,0.28211649918827786,0.7854085363900607,0.11478157762525444,0.00390869191300022,0.025426725622185804,0.0
4,0.38363281799503723,0.0,0.9421023508486924,0.9351651948248005,0.9659906241475242,0.9137613369715899,0.7070688903040914,0.8672587739135603,0.28134487686998094,0.7990766918640749,0.09473716606283454,0.1770774938382186,0.603400156544554,0.11979962395472281,0.012002257139433986,0.06131412931498782,0.0223336579345081
5,0.4824347903555632,0.018184874626713338,0.9084926945141127,0.9196016903203461,0.9492189301140734,0.8629175812425094,0.8427814588681969,0.786539179364937,0.22224045414114696,0.7789393497807681,0.07783856622738637,0.3144049871635028,0.6316213601743857,0.10496926491090952,0.007099535693788072,0.03236183948656144,0.019597864633916776
6,0.31960058440440814,0.04643993181970666,0.9774195295630039,0.9755641831924222,0.9632951596486629,0.9007325613590068,1.0,0.7505816132295804,0.3128694449653191,0.8237316128764575,0.034319899660487894,0.09581472426927942,0.7169910020770901,0.13519962430109475,0.03411314223735357,0.07870085707274785,0.03763595784541804
7,0.3394508916932262,0.07184483645929902,0.9129975185152657,0.8861230308134027,0.8632514817063216,0.660434273210163,0.8426501855071687,0.8617952964315759,0.22638256713626168,0.7304209089714843,0.0732598892704945,0.24742774942715076,0.5899819331371026,0.12648502503808728,0.04962673150267531,0.1359309040865679,0.04937485341846526
8,0.23379344667994675,0.07707933107185487,0.9328948262296555,0.9146017245869154,0.9224592189845525,0.8267432674551728,0.8249733437869705,0.9682433885906242,0.24478017318286488,0.755335503150766,0.11782267704955307,0.14167029555049843,0.5758201743206905,0.07674571144176556,0.027289233461517876,0.03820546076891995,0.02775745853160858
9,0.4210302556303217,0.1127577998274624,0.9405075636726532,0.9844169010255728,0.9651063062417915,0.9050779870895072,0.8418468933044008,0.8627704774189336,0.46864574080459476,0.8518834051038637,0.11995073137488484,0.31266914614831254,0.6308716842942209,0.13824054406643801,0.06651279570112868,0.06973768093782476,0.05160161859085123
10,0.3669973859270053,0.11868240474899032,0.9148205394419218,0.944463502436721,0.91747868819615,0.8602167413859788,0.875459207475346,0.760557803534119,0.45934322154377066,0.8178997664340247,0.0690223946756996,0.2086075405562956,0.6443500930812323,0.15005325489722052,0.059499000435101757,0.06352787475400222,0.05175284520457341
11,0.2878626547919219,0.09118098078669895,0.9743816936147037,0.9359887058056583,0.9900163072282095,1.0,0.8440157245150491,0.8120468360556417,0.46184482382814757,0.9820528544385317,0.09876078697410529,0.2133702638362518,0.7671795145408233,0.119821219650803,0.0615546672082977,0.06236229624587916,0.0585196198268843
12,0.0,0.08026994706062289,0.9061480870459384,0.9484751709460763,0.9504484576929055,0.8982601192958016,0.8232853439872914,0.6758369705230963,0.34389303330596876,0.7608091237739625,0.17651100866705188,0.0,0.539009195770143,0.05713907151635516,0.027088665767093806,0.044624054434853816,0.03405234834802641
13,0.07443109411751603,0.09084945086208049,0.8307803299909093,0.9169377587694869,0.9619226216705383,0.9611204657328176,0.7388562310644656,0.8691747800362971,0.32598237706571703,0.7197328310048079,0.14861640105207258,0.054183852686532114,0.5267014610044398,0.07771224327814705,0.02128129415154825,0.01749720979110984,0.029186577581448464
