,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX
0,0.8964610379207978,0.9578631779608068,0.9581864100545872,0.9603727620995602,0.854453244273862,0.7720652016547194,0.8996542651960435,0.7727142211847716,0.9639042893127779,0.9636925817520856,0.684988535033513,0.8973572683241612,0.9454634431728411,0.9873988038856165,0.9826272582551911,0.9715050793813421,0.9770331523512591
1,0.9459286863296006,0.8624489959359426,0.9104908318218345,0.8949689427274687,0.8173826880940667,0.7567996715769715,0.8038840825497262,0.7394472464866901,0.8655040890628476,0.942463147653309,0.8530762264730072,0.9314154385291017,0.9337454607336231,0.9031645718973028,0.886621686448105,0.8801234329642483,0.8576213000846602
2,0.8766893604664391,0.784525876030367,0.8333846764218802,0.8492967980563797,0.8118248959613993,0.7417579983799253,0.8610850832024719,0.43120586197942484,0.7611871854948603,0.8594115090417949,0.8111053110937337,0.818776421468038,0.8629209172506649,0.8113510192821727,0.7773606536955313,0.7658828233157655,0.7578987148415977
3,0.8660464438601256,0.8207510208464537,0.765109930450236,0.8796866332103426,0.8766518637922616,0.8819700664205623,0.7389236205250294,0.30156979824644947,0.7260120407330748,0.8106437710834797,0.5854614022540063,0.873945739689883,0.7750577723326542,0.7777454379082606,0.7812332424507081,0.7673237029526346,0.8050534504753063
4,0.6705510950720801,0.8418203727701462,0.7022555491780335,0.8052684119990892,0.8101158514815125,0.7842973319566096,0.7934897221841627,0.39666845571405807,0.6167531112719942,0.733390472528181,0.4628542914739944,0.6922576261988553,0.6915055681786643,0.7168582416798575,0.7426013850274037,0.7343915251666175,0.7616536871571815
5,0.6425521051859654,0.8078531405946136,0.6456585704859696,0.8960846724392209,0.8987451862501874,0.8171325971764152,0.7123175288127233,0.22403321369471554,0.5948739307182341,0.6566091362453923,0.5663039834760145,0.5586553075570488,0.5959994210412062,0.6800652149230416,0.7467633837213196,0.7142203009112469,0.7314911400383413
6,0.5309513726265258,0.7685332602250686,0.6719680912077549,0.9551114289776477,0.9461530467281708,0.8517588329833968,0.7186847147036427,0.2766916077836398,0.5811072959436469,0.653051308142235,0.528292728512182,0.4306600656115669,0.5796146834098542,0.6416569660936944,0.7633706921455848,0.7516405081189114,0.7377327530888154
7,0.4663416740876459,0.7229021287823102,0.6630296500587634,0.9306734322435808,0.8881644686190426,0.8248021138549888,0.6189003042640662,0.4577657335277661,0.5420256073238002,0.627147235409703,0.49537904717546216,0.42753227382709,0.5708735051619691,0.6221612560707125,0.7557484081420478,0.7666621889095293,0.7422222171395924
8,0.428473588800506,0.5772199203891406,0.6223635868650105,0.830158073013936,0.7960693972839474,0.7332849143842595,0.6475809191420199,0.5250973673984954,0.49171931117084344,0.566237689271103,0.24053744896283497,0.48366632172592194,0.5303260596228045,0.5393182273156348,0.6055955282668365,0.6057394855394852,0.5913789803006806
9,0.354363679316557,0.4896021227896502,0.6252376554954323,0.7218680785473955,0.7521538445617778,0.6953250721663832,0.5265001558086959,0.5012657428345502,0.46368983731736746,0.5727638456435198,0.1923469512414167,0.2723299847733391,0.5519487695627457,0.4846783105283077,0.5130886459523214,0.5022736073558975,0.5073775840831634
10,0.2539419353845527,0.43323348500009456,0.6773701146963154,0.631281858059045,0.5799131345148159,0.5206286924936063,0.5148603587078353,0.5249546514702534,0.4252934027310767,0.6102698331439843,0.18732521328615062,0.20631068796677407,0.6068175211337329,0.44101572353213586,0.4430160046585298,0.4366401696737907,0.45581650646094535
11,0.29555808559020186,0.40962100394507645,0.6696558169115956,0.6247588596270621,0.5533497895995101,0.5035673331227322,0.452280445692088,0.6147415055106178,0.4081179213249582,0.6165283743036788,0.15484987409284254,0.31758275179070966,0.6039913818365337,0.4123634609261357,0.41783297805159797,0.4269378225986241,0.45770386637398797
12,0.08461658482987483,0.35670735538605614,0.6577724469042155,0.5264577866794696,0.42467265385206854,0.38110378500436626,0.6133299238886005,0.5072003657488443,0.3989186162015718,0.5691555628398641,0.18119118112274188,0.04200977878158414,0.6281131949861037,0.34908977276603187,0.34215382809155614,0.3433809592152678,0.3882773334535701
13,0.0335289065710438,0.37334060212884923,0.667672239366866,0.5262316773076986,0.37901768861081536,0.38145631358934756,0.46149702795308534,0.6117216847272064,0.4397566101546461,0.64914641449804,0.2960847240682147,0.11587922184741398,0.6044467857561088,0.3371906054903681,0.34194666641424576,0.34579558933066623,0.38277102681345754
14,0.06262652606186153,0.3868719694564136,0.7009203761428916,0.5400181480415157,0.3689944841482252,0.39717051308304,0.7605860492912715,0.5993597691763192,0.41164978227304533,0.6584767057248728,0.18847237294131247,0.15793206980792582,0.6730980658405061,0.3108930188294737,0.3405779439969308,0.37412852516120904,0.35417021638030377
15,0.125997738327507,0.4232023966716598,0.6254050566050398,0.4409648485360642,0.2863403673379972,0.31071180674807497,0.8046682023682153,0.5397766211549261,0.35124645918887254,0.5654844072131615,0.28833697919154666,0.15388645898898284,0.6104825313741,0.2935322801199275,0.3431452733711856,0.3890743361383363,0.37914899187487616
16,0.1522104989113559,0.46228481282456724,0.5852298600792775,0.4085170540832264,0.24955998160911524,0.2760350653007906,0.7742867876401438,0.49034387018823955,0.3270554695563309,0.5281828432099527,0.26850833048560563,0.11992580020659646,0.5495418320644553,0.26975955171852123,0.31583525041052857,0.34929162285677234,0.35666613749576215
17,0.29679249382155914,0.5410593026082674,0.614326582366087,0.3661222564849878,0.18103380746892403,0.2187271680529972,0.6227338910751246,0.5970233696331945,0.4010634021445448,0.5690578930261311,0.2619993564490163,0.3430367429927497,0.5800943405667546,0.3715387613842648,0.4333901059357185,0.42776926848956054,0.4750406921335998
18,0.23408021515148492,0.4166726450721905,0.44361933020560773,0.2868323814595128,0.15571968933705374,0.1694617555066486,0.3459729398359923,0.7794959212058725,0.33698460805504044,0.3971685240473651,0.41711468029987503,0.404131410282225,0.41213042003019573,0.23485186568236407,0.31198468973143856,0.30245065931373977,0.305715989521783
19,0.20867955570710284,0.35498238689734085,0.28893892817591704,0.16621345418762007,0.0483758270998384,0.05371112821322101,0.2012292041391861,0.716893971685096,0.2260405468522321,0.25036071559544815,0.46736219522717615,0.36377083281188904,0.2732550651293959,0.13944295412533397,0.21854407162577996,0.1906311730946822,0.22001010434881998
20,0.22199848378870884,0.33171733063267794,0.23909258768156932,0.24609568171200208,0.15099287050445967,0.18110901464588064,0.23994953454525692,0.5604012343797995,0.23755180471433085,0.26455738974392456,0.41697229607700487,0.3577131659647156,0.2342977986688039,0.14254313256363152,0.21934091331975097,0.21293953496822202,0.24528435438787533
21,0.17806931594308578,0.2781925805915356,0.1897029238163335,0.15774379556311086,0.1708821745417715,0.15692800579778038,0.3990913145496403,0.47069017713097894,0.2252336243629644,0.16249289938949416,0.4515515869888785,0.36336016491686957,0.14931794318822128,0.16209305377751165,0.22538400711451834,0.23784012496816173,0.26486383586287515
22,0.1091948903566186,0.11340114052476306,0.11213448938764177,0.08920402975062261,0.1944700159442293,0.18016143896449474,0.396526367763927,0.42801837529879017,0.12109794592749623,0.07613530294815074,0.39414529701091905,0.2567608406838946,0.07619303649495988,0.11364126290031011,0.15663985900165073,0.16823100279098133,0.18300403226272524
23,0.015255078651125659,0.01980769153317216,0.03837682585953354,0.05065464540285948,0.16424145341276877,0.1463611474993644,0.5201336697209586,0.4821670575696878,0.02273024287999676,0.05736955171930993,0.21628591387460575,0.09792133999328682,0.06349144826622558,0.017491658437551315,0.029350931433756756,0.039634257049474916,0.030217105432594798
