,precision,recall,f1-score,support
ABC,0.8308270676691729,0.5074626865671642,0.6300784034212403,871.0
MX,0.23118279569892472,0.589041095890411,0.33204633204633205,219.0
accuracy,0.5238532110091743,0.5238532110091743,0.5238532110091743,0.5238532110091743
macro avg,0.5310049316840488,0.5482518912287876,0.4810623677337862,1090.0
weighted avg,0.7103480809155175,0.5238532110091743,0.5701985652275661,1090.0

TSS,0.06200986336809766
ORSS,-77220
SEDI,0.10566294547972616
