MX Recall,0.5296803652968036,0.6666666666666666,0.5114155251141552,0.5068493150684932,0.4840182648401826,0.5707762557077626,0.5251141552511416,0.4155251141552511,0.6575342465753424,0.5388127853881278,0.771689497716895,0.5205479452054794,0.589041095890411,0.5844748858447488,0.6894977168949772,0.6666666666666666,0.6210045662100456,0.4292237442922374,0.5159817351598174,0.2009132420091324
True Skill Score (TSS),0.12157330578130943,0.07874378211998789,0.00917431192660556,-0.027864406779660955,-0.07182555913398259,-0.01976844869001737,-0.005645706558485508,-0.08050253423918907,0.12219644498617799,0.03857876568156937,0.10508441828666548,0.08035686573392331,0.06200986336809766,0.10253671471538683,0.10166995451805572,0.07091029137758786,0.07173766058147402,-0.04365674534295472,0.12244362024742705,-0.12676634899769956
Odds Ratio Skill Score (ORSS),-62830,-69496,-92662,-103464,-116842,-98324,-96720,-120576,-61050,-84234,-54300,-72870,-77220,-67522,-63240,-71102,-73704,-108250,-62328,-115500
Symmetric Extremal Dependence Index (SEDI),0.20197877478529727,0.13529770306068617,0.015619957421693989,-0.04734541219134059,-0.12116721079532147,-0.03355079177024408,-0.009609362919251147,-0.13666481871001276,0.20796841384982614,0.06563260684114575,0.18425361470943846,0.13530205993458952,0.10566294547972616,0.1730857423102704,0.17498283561133005,0.12188514644020447,0.1225549653700861,-0.07440379995050317,0.20289629789501035,-0.22412330940767258
