,precision,recall,f1-score,support
ABC,0.8078902229845626,0.5420023014959724,0.6487603305785123,869.0
MX,0.23314065510597304,0.51931330472103,0.3218085106382979,233.0
accuracy,0.5372050816696915,0.5372050816696915,0.5372050816696915,0.5372050816696915
macro avg,0.5205154390452678,0.5306578031085012,0.48528442060840515,1102.0
weighted avg,0.686368762625478,0.5372050816696915,0.5796316789940569,1102.0

TSS,0.04103087809053563
HSS1,0.6157804459691252
HSS2,-3.772178998485713
GS,-0.4161412057753623
ORSS,-89152
SEDI,0.06854292086004696
