,precision,recall,f1-score,support
ABC,0.7954545454545454,0.7291666666666666,0.7608695652173914,48.0
MX,0.38095238095238093,0.47058823529411764,0.42105263157894735,17.0
accuracy,0.6615384615384615,0.6615384615384615,0.6615384615384615,0.6615384615384615
macro avg,0.5882034632034632,0.5998774509803921,0.5909610983981693,65.0
weighted avg,0.687046287046287,0.6615384615384615,0.6719943671888752,65.0

TSS,0.17640692640692635
HSS1,0.5909090909090909
HSS2,0.12300319488817894
GS,0.01684981684981672
ORSS,-234
SEDI,0.26763570366366174
