,precision,recall,f1-score,support
ABC,0.6764705882352942,0.4107142857142857,0.5111111111111111,56.0
MX,0.23255813953488372,0.47619047619047616,0.3125,21.0
accuracy,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855
macro avg,0.4545143638850889,0.44345238095238093,0.41180555555555554,77.0
weighted avg,0.5554035567715458,0.42857142857142855,0.45694444444444443,77.0

TSS,-0.09097127222982215
ORSS,-726
SEDI,-0.14072596610399393
