,precision,recall,f1-score,support
ABC,0.755939524838013,0.4018369690011481,0.5247376311844079,871.0
MX,0.16905901116427433,0.4840182648401826,0.25059101654846333,219.0
accuracy,0.41834862385321103,0.41834862385321103,0.41834862385321103,0.41834862385321103
macro avg,0.46249926800114366,0.4429276169206654,0.38766432386643557,1090.0
weighted avg,0.6380249996136563,0.41834862385321103,0.4696567976015897,1090.0

TSS,-0.07500146399771268
HSS1,0.5118790496760259
HSS2,3.04251146272296
GS,-0.6145025484009482
ORSS,-117746
SEDI,-0.1264128680555645
