,precision,recall,f1-score,support
ABC,0.7598499061913696,0.46498277841561425,0.5769230769230769,871.0
MX,0.16337522441651706,0.4155251141552511,0.23453608247422683,219.0
accuracy,0.45504587155963305,0.45504587155963305,0.45504587155963305,0.45504587155963305
macro avg,0.46161256530394335,0.4402539462854327,0.40572957969865187,1090.0
weighted avg,0.6400077453577065,0.45504587155963305,0.5081315615246381,1090.0

TSS,-0.07677486939211331
HSS1,0.5196998123827392
HSS2,10.290222951452566
GS,-0.5563770666016271
ORSS,-119296
SEDI,-0.13043668951388646
