,precision,recall,f1-score,support
ABC,0.8433476394849786,0.45120551090700345,0.5878833208676141,871.0
MX,0.23397435897435898,0.6666666666666666,0.3463819691577699,219.0
accuracy,0.4944954128440367,0.4944954128440367,0.4944954128440367,0.4944954128440367
macro avg,0.5386609992296688,0.5589360887868351,0.467132645012692,1090.0
weighted avg,0.7209139253273404,0.4944954128440367,0.539361489652517,1090.0

TSS,0.07732199845933752
HSS1,0.6866952789699571
HSS2,2.3640765443212346
GS,-0.5677205778512504
ORSS,-69788
SEDI,0.13286705853796965
