,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf
MX Recall (All),0.5083333333333333,0.65,0.5,0.4708333333333333,0.4708333333333333,0.55,0.5,0.42083333333333334,0.65,0.5333333333333333,0.7583333333333333,0.5,0.5875,0.5666666666666667,0.6583333333333333,0.6458333333333334,0.6083333333333333,0.425,0.4875,0.2
MX Recall (Coincident),0.5296803652968036,0.6666666666666666,0.5068493150684932,0.4794520547945205,0.4703196347031963,0.5570776255707762,0.5114155251141552,0.4155251141552511,0.6575342465753424,0.5342465753424658,0.7808219178082192,0.5205479452054794,0.589041095890411,0.593607305936073,0.6894977168949772,0.6712328767123288,0.6301369863013698,0.4200913242009132,0.5251141552511416,0.182648401826484
MX Recall (Noncoincident),0.2857142857142857,0.47619047619047616,0.42857142857142855,0.38095238095238093,0.47619047619047616,0.47619047619047616,0.38095238095238093,0.47619047619047616,0.5714285714285714,0.5238095238095238,0.5238095238095238,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.3333333333333333,0.38095238095238093,0.38095238095238093,0.47619047619047616,0.09523809523809523,0.38095238095238093
MX Recall Difference (Coincident - Noncoincident),0.24396607958251793,0.19047619047619047,0.07827788649706463,0.09849967384213959,-0.005870841487279843,0.08088714938030006,0.1304631441617743,-0.060665362035225046,0.08610567514677103,0.010437051532941943,0.25701239399869535,0.23483365949119372,0.017612524461839585,0.30789302022178733,0.35616438356164387,0.29028049575994785,0.2491846053489889,-0.056099151989562945,0.42987606001304635,-0.19830397912589692
""
True Skill Score (All),0.11925758432259281,0.07342131640494487,0.007403881749431518,-0.049199320778746,-0.0770256961231981,-0.029132025274359763,-0.02013778484366724,-0.07539190388582917,0.12657290895632856,0.04121237782717613,0.09094235808430973,0.07610331601689568,0.0681085177504539,0.09929608838991355,0.08515030548928848,0.06238380809595201,0.06502555396395915,-0.04240600972577102,0.11391279403327592,-0.1259246109237233
True Skill Score (Coincident),0.12068989982121059,0.07732199845933752,0.00992966069450385,-0.040995350346020754,-0.07281420765027324,-0.024154287637626726,-0.007058045936312318,-0.07677486939211331,0.12219644498617799,0.03787028895424638,0.09674373618275611,0.07955579452394734,0.06494153779837275,0.10683090553781227,0.09816686065874902,0.07182883341823731,0.07405989954650294,-0.042959781757285986,0.12573388320875212,-0.13280367555026407
True Skill Score (Noncoincident),0.22716346153846156,0.06805555555555554,-0.014363885088919393,-0.16598915989159901,-0.1539007092198582,-0.09097127222982215,-0.2284722222222222,-0.06165311653116534,0.24489795918367352,0.10606060606060608,0.10606060606060608,0.1029411764705882,0.12857142857142856,0.05716878402903813,-0.0357142857142857,-0.0099290780141843,-0.024544179523141696,-0.04729729729729726,-0.025362318840579712,-0.080952380952381
TSS Difference (Coincident - Noncoincident),-0.10647356171725098,0.00926644290378198,0.024293545783423243,0.12499380954557826,0.08108650156958497,0.06681698459219543,0.22141417628590987,-0.015121752860947968,-0.12270151419749553,-0.0681903171063597,-0.009316869877849965,-0.02338538194664086,-0.06362989077305581,0.04966212150877414,0.13388114637303472,0.08175791143242161,0.09860407906964463,0.004337515540011272,0.15109620204933183,-0.05185129459788307
""
Odds Ratio Skill Score (All),-73868,-84000,-108720,-128524,-138176,-118800,-118080,-138166,-71064,-97664,-68092,-86160,-88704,-80288,-80524,-87040,-88736,-125304,-74538,-132480
Odds Ratio Skill Score (Coincident),-63036,-69788,-92448,-107844,-117624,-100298,-97370,-119296,-61050,-84456,-54240,-73080,-76500,-66394,-63920,-70560,-72738,-107696,-61776,-113844
Odds Ratio Skill Score (Noncoincident),-210,-484,-600,-858,-814,-726,-962,-682,-288,-440,-440,-330,-414,-390,-588,-572,-598,-660,-228,-702
ORSS Difference (Coincident - Noncoincident),-62826.0,-69304.0,-91848.0,-106986.0,-116810.0,-99572.0,-96408.0,-118614.0,-60762.0,-84016.0,-53800.0,-72750.0,-76086.0,-66004.0,-63332.0,-69988.0,-72140.0,-107036.0,-61548.0,-113142.0
""
Symmetric Extremal Dependence Index (All),0.19635089477155257,0.12488915317698472,0.012506101087868805,-0.08288360481617979,-0.1290019887942943,-0.049014020503351234,-0.03399021098441038,-0.127063154562169,0.2131946319312072,0.06952618211265775,0.15745377946760716,0.12707172860768753,0.11504112941859124,0.16609742351769813,0.14486478117822477,0.10611498223087577,0.11013116357260948,-0.07173540402216153,0.18738364046546616,-0.22069450802385734
