,precision,recall,f1-score,support
ABC,0.7297297297297297,0.48214285714285715,0.5806451612903226,56.0
MX,0.275,0.5238095238095238,0.36065573770491804,21.0
accuracy,0.4935064935064935,0.4935064935064935,0.4935064935064935,0.4935064935064935
macro avg,0.5023648648648649,0.5029761904761905,0.47065044949762036,77.0
weighted avg,0.6057125307125306,0.4935064935064935,0.5206480457670305,77.0

TSS,0.004729729729729737
HSS1,0.4594594594594595
HSS2,-1.5663716814159283
GS,-0.2881548974943053
ORSS,-580
SEDI,0.007370627599817623
