,precision,recall,f1-score,support
ABC,0.59375,0.3392857142857143,0.4318181818181819,56.0
MX,0.17777777777777778,0.38095238095238093,0.24242424242424243,21.0
accuracy,0.35064935064935066,0.35064935064935066,0.35064935064935066,0.35064935064935066
macro avg,0.3857638888888889,0.3601190476190476,0.33712121212121215,77.0
weighted avg,0.48030303030303034,0.35064935064935066,0.3801652892561984,77.0

TSS,-0.2284722222222222
HSS1,0.1875
HSS2,-18.138888888888868
GS,-0.42091152815013405
ORSS,-962
SEDI,-0.3443856132633737
